<x>,<y>,<z>,<t>
0.069711,0.056780,0.248144,29.000000
0.069319,0.056807,0.247478,61.000000
0.068754,0.057332,0.246897,93.000000
0.067585,0.058424,0.246304,126.000000
0.066143,0.059158,0.245721,158.000000
0.063600,0.060090,0.245193,189.000000
0.060036,0.061918,0.244701,221.000000
0.054961,0.062688,0.244314,253.000000
0.049179,0.063048,0.243966,285.000000
0.042369,0.063456,0.243701,318.000000
0.034534,0.064246,0.243475,349.000000
0.026783,0.064294,0.243290,398.000000
0.019105,0.064261,0.243145,429.000000
0.011716,0.063922,0.243035,462.000000
0.005421,0.062887,0.242949,495.000000
-0.000422,0.060793,0.242890,529.000000
-0.006461,0.058589,0.242853,557.000000
-0.011257,0.055280,0.242836,590.000000
-0.014645,0.049514,0.242838,621.000000
-0.018473,0.045082,0.242872,654.000000
-0.021318,0.038359,0.242977,686.000000
-0.023708,0.032122,0.243168,717.000000
-0.025390,0.023113,0.243549,765.000000
-0.025704,0.012120,0.244405,798.000000
-0.026065,0.003626,0.245708,830.000000
-0.026775,-0.005489,0.247272,861.000000
-0.027826,-0.008733,0.248994,893.000000
-0.027984,-0.018126,0.251358,926.000000
-0.027907,-0.025104,0.253608,961.000000
-0.027530,-0.031685,0.256178,990.000000
-0.026063,-0.039100,0.258938,1023.000000
-0.023812,-0.045071,0.261694,1053.000000
-0.020982,-0.050508,0.264298,1087.000000
-0.018426,-0.056943,0.266570,1117.000000
-0.017362,-0.057999,0.268019,1168.000000
-0.015420,-0.061110,0.269193,1199.000000
-0.010103,-0.065008,0.270262,1231.000000
-0.007525,-0.067010,0.271213,1263.000000
-0.004736,-0.069102,0.271852,1295.000000
-0.000574,-0.070566,0.272444,1327.000000
0.001545,-0.070382,0.272879,1358.000000
0.005238,-0.070389,0.273234,1390.000000
0.010213,-0.069929,0.273519,1423.000000
0.014932,-0.068885,0.273744,1453.000000
0.020132,-0.068882,0.273917,1489.000000
0.024633,-0.067948,0.274047,1516.000000
0.030662,-0.066409,0.274142,1567.000000
0.033908,-0.064317,0.274217,1600.000000
0.037980,-0.062680,0.274279,1629.000000
0.040815,-0.053618,0.274313,1663.000000
0.043165,-0.050454,0.274313,1692.000000
0.044886,-0.045716,0.274265,1727.000000
0.046256,-0.040319,0.274107,1757.000000
0.046963,-0.038395,0.273894,1792.000000
0.047128,-0.032620,0.273583,1822.000000
0.046471,-0.022814,0.273077,1854.000000
0.045356,-0.020735,0.272560,1886.000000
0.043601,-0.018264,0.272048,1919.000000
0.040105,-0.008311,0.271246,1965.000000
0.035538,-0.002444,0.270309,1999.000000
0.031776,-0.000653,0.269548,2029.000000
0.025693,0.003741,0.268825,2063.000000
0.020998,0.006852,0.268244,2093.000000
0.016677,0.007282,0.267778,2128.000000
0.011106,0.007801,0.267373,2157.000000
0.005613,0.007812,0.267040,2189.000000
0.001053,0.008174,0.266711,2222.000000
-0.002370,0.006363,0.266437,2254.000000
-0.006805,0.004899,0.266214,2285.000000
-0.009486,0.001855,0.266040,2317.000000
-0.012865,-0.000994,0.265902,2366.000000
-0.016344,-0.003602,0.265797,2398.000000
-0.019168,-0.006625,0.265707,2430.000000
-0.022181,-0.009754,0.265636,2462.000000
-0.024031,-0.012812,0.265578,2493.000000
-0.026013,-0.013853,0.265531,2525.000000
-0.027383,-0.014386,0.265489,2557.000000
-0.027187,-0.017114,0.265454,2590.000000
-0.027064,-0.017605,0.265423,2620.000000
-0.027011,-0.017653,0.265392,2653.000000
-0.026286,-0.017863,0.265365,2685.000000
-0.025566,-0.018027,0.265340,2734.000000
-0.025305,-0.016792,0.265314,2765.000000
-0.025025,-0.015386,0.265287,2798.000000
