<x>,<y>,<z>,<t>
0.096259,0.059790,0.310334,0.000000
0.096227,0.059781,0.310436,32.000000
0.095766,0.060340,0.310515,66.000000
0.094908,0.061758,0.310585,98.000000
0.093621,0.061987,0.310665,129.000000
0.091408,0.062655,0.310813,161.000000
0.088622,0.064973,0.311053,194.000000
0.085026,0.065394,0.311645,226.000000
0.080223,0.066091,0.312388,256.000000
0.075511,0.066462,0.313223,289.000000
0.070966,0.066203,0.314362,336.000000
0.065931,0.065231,0.315342,367.000000
0.062317,0.061553,0.316241,400.000000
0.057862,0.058580,0.317161,432.000000
0.053555,0.055308,0.317831,464.000000
0.049009,0.049575,0.318308,496.000000
0.044954,0.045334,0.318709,529.000000
0.041091,0.041462,0.319041,561.000000
0.037518,0.037253,0.319329,592.000000
0.034151,0.032411,0.319540,625.000000
0.032493,0.027485,0.319697,656.000000
0.030707,0.021729,0.319811,688.000000
0.029821,0.016449,0.319895,736.000000
0.029508,0.011515,0.319947,769.000000
0.029581,0.005606,0.319957,801.000000
0.032025,-0.000261,0.319855,832.000000
0.035968,-0.004953,0.319171,865.000000
0.041284,-0.009116,0.317520,897.000000
0.047396,-0.012835,0.314946,928.000000
0.054415,-0.017805,0.311992,961.000000
0.060248,-0.020050,0.309384,993.000000
0.066782,-0.021067,0.306821,1024.000000
0.072657,-0.021983,0.305048,1056.000000
0.078481,-0.022068,0.303576,1089.000000
0.083065,-0.021053,0.302411,1137.000000
0.087533,-0.019070,0.301535,1169.000000
0.090701,-0.015386,0.300807,1201.000000
0.091897,-0.008913,0.300325,1233.000000
0.093348,-0.002209,0.299978,1264.000000
0.093933,0.002875,0.299743,1297.000000
0.094090,0.010448,0.299591,1329.000000
0.094019,0.017741,0.299541,1360.000000
0.093987,0.023443,0.299555,1394.000000
0.093926,0.029452,0.299742,1425.000000
0.093682,0.035922,0.300221,1457.000000
0.093482,0.041742,0.301121,1488.000000
0.093483,0.046533,0.302356,1536.000000
0.093110,0.050301,0.303788,1568.000000
0.093066,0.054501,0.305245,1600.000000
0.092952,0.056236,0.306808,1632.000000
0.092872,0.059222,0.308198,1663.000000
0.092724,0.061206,0.309956,1696.000000
0.092729,0.063325,0.311346,1728.000000
0.092773,0.066460,0.312263,1760.000000
0.092802,0.066504,0.313175,1793.000000
0.092830,0.066503,0.313839,1824.000000
0.092939,0.066498,0.314484,1856.000000
0.092758,0.062946,0.315090,1888.000000
0.092248,0.055664,0.315748,1937.000000
0.091340,0.044549,0.316310,1969.000000
0.090081,0.034179,0.316665,2000.000000
0.088766,0.021979,0.316890,2032.000000
0.087377,0.011653,0.316964,2065.000000
0.085616,-0.002886,0.316965,2097.000000
0.084314,-0.015475,0.316714,2128.000000
0.082566,-0.025533,0.315996,2161.000000
0.081238,-0.035239,0.315038,2193.000000
0.080662,-0.045656,0.313951,2225.000000
0.080090,-0.053635,0.312883,2256.000000
0.079874,-0.059183,0.311746,2304.000000
0.079530,-0.067100,0.310718,2336.000000
0.079204,-0.072524,0.309673,2368.000000
0.079201,-0.077490,0.308596,2401.000000
0.079010,-0.081654,0.307728,2432.000000
0.078322,-0.084191,0.306872,2464.000000
0.078535,-0.086688,0.305831,2496.000000
0.078896,-0.088003,0.304828,2527.000000
0.079201,-0.087553,0.303695,2560.000000
0.079626,-0.087418,0.302600,2593.000000
0.080225,-0.086656,0.301752,2623.000000
0.080749,-0.084868,0.301017,2657.000000
0.081074,-0.082932,0.300379,2704.000000
0.081124,-0.082017,0.299930,2736.000000
0.081584,-0.079969,0.299586,2768.000000
0.081927,-0.079038,0.299311,2800.000000
0.081964,-0.078582,0.299088,2832.000000
0.082168,-0.078101,0.298908,2864.000000
