<x>,<y>,<z>,<t>
-0.056449,0.037239,0.264239,29.000000
-0.056425,0.036297,0.264181,79.000000
-0.056381,0.036475,0.264113,110.000000
-0.056019,0.035716,0.264045,141.000000
-0.055685,0.035424,0.263969,174.000000
-0.054989,0.034919,0.263886,207.000000
-0.053761,0.035194,0.263780,237.000000
-0.051361,0.035130,0.263667,270.000000
-0.048030,0.035130,0.263542,301.000000
-0.043627,0.035446,0.263411,333.000000
-0.038019,0.035552,0.263259,365.000000
-0.031475,0.035567,0.263101,398.000000
-0.025023,0.035599,0.262942,429.000000
-0.017620,0.035603,0.262776,479.000000
-0.010268,0.035622,0.262585,512.000000
-0.003764,0.033436,0.262429,541.000000
0.001942,0.031677,0.262300,575.000000
0.007024,0.029996,0.262192,605.000000
0.011753,0.025536,0.262109,640.000000
0.014327,0.022852,0.262042,670.000000
0.016911,0.017184,0.261991,703.000000
0.017917,0.013942,0.261950,734.000000
0.018315,0.005182,0.261931,768.000000
0.017851,-0.000269,0.261923,798.000000
0.015191,-0.004546,0.261919,829.000000
0.010431,-0.006229,0.261916,878.000000
0.005242,-0.012755,0.261913,911.000000
-0.000871,-0.017481,0.261911,941.000000
-0.007212,-0.022089,0.261909,973.000000
-0.013760,-0.025184,0.261909,1005.000000
-0.019323,-0.029287,0.261913,1038.000000
-0.025405,-0.029999,0.261924,1070.000000
-0.029694,-0.032594,0.261940,1101.000000
-0.033826,-0.032714,0.261955,1133.000000
-0.035488,-0.035283,0.261978,1165.000000
-0.036787,-0.035990,0.262002,1197.000000
-0.037204,-0.036116,0.262022,1229.000000
-0.036721,-0.036114,0.262039,1278.000000
-0.034750,-0.035133,0.262045,1309.000000
-0.029804,-0.035112,0.262049,1342.000000
-0.025510,-0.032748,0.262047,1375.000000
-0.017713,-0.032504,0.262045,1408.000000
-0.012391,-0.032144,0.262043,1438.000000
-0.006883,-0.030620,0.262040,1469.000000
-0.001053,-0.030198,0.262036,1503.000000
0.006740,-0.030460,0.262032,1536.000000
0.011288,-0.030272,0.262026,1565.000000
0.018508,-0.030462,0.262021,1597.000000
0.023925,-0.033764,0.262017,1645.000000
0.027960,-0.034610,0.262014,1677.000000
0.032520,-0.036257,0.262012,1709.000000
0.035023,-0.039587,0.262012,1741.000000
0.037193,-0.044806,0.262017,1773.000000
0.037881,-0.050353,0.262056,1805.000000
0.037787,-0.056426,0.262145,1837.000000
0.035540,-0.059570,0.262255,1868.000000
0.031360,-0.063992,0.262363,1901.000000
0.025368,-0.067566,0.262453,1933.000000
0.017465,-0.071497,0.262530,1965.000000
0.009438,-0.074873,0.262614,1997.000000
0.001937,-0.077893,0.262680,2044.000000
-0.005648,-0.080540,0.262734,2077.000000
-0.013943,-0.080979,0.262768,2108.000000
-0.022036,-0.082378,0.262796,2140.000000
-0.030447,-0.083391,0.262823,2172.000000
-0.039411,-0.084634,0.262875,2204.000000
-0.049790,-0.086712,0.262938,2236.000000
-0.056994,-0.088644,0.263044,2268.000000
-0.063888,-0.088651,0.263137,2299.000000
-0.068074,-0.088973,0.263342,2331.000000
-0.071111,-0.088818,0.263554,2363.000000
-0.074061,-0.084105,0.263635,2396.000000
-0.074819,-0.083243,0.263670,2443.000000
-0.074554,-0.085313,0.263706,2475.000000
-0.073825,-0.086190,0.263747,2507.000000
-0.072986,-0.086517,0.263782,2539.000000
-0.071356,-0.086693,0.263833,2571.000000
