<x>,<y>,<z>,<t>
0.038139,0.007474,0.298553,7.000000
0.037997,0.007851,0.298645,38.000000
0.037653,0.008157,0.298718,69.000000
0.037498,0.009248,0.298777,100.000000
0.037335,0.009758,0.298824,134.000000
0.037055,0.012312,0.298864,166.000000
0.036990,0.015985,0.298897,195.000000
0.037437,0.018262,0.298942,231.000000
0.038281,0.023879,0.299020,264.000000
0.040150,0.029475,0.299210,292.000000
0.042733,0.037740,0.299491,325.000000
0.046301,0.044521,0.299851,373.000000
0.050139,0.051595,0.300247,404.000000
0.054417,0.060027,0.300648,436.000000
0.058911,0.066109,0.301048,468.000000
0.063524,0.072158,0.301416,500.000000
0.068289,0.079017,0.301778,531.000000
0.073611,0.082208,0.302205,563.000000
0.079082,0.084932,0.302626,596.000000
0.084338,0.086656,0.303013,628.000000
0.089709,0.086985,0.303481,660.000000
0.095524,0.088117,0.303848,692.000000
0.101059,0.087296,0.304332,723.000000
0.106206,0.086206,0.304820,772.000000
0.111154,0.083461,0.305185,803.000000
0.116282,0.080728,0.305485,835.000000
0.120604,0.077622,0.305740,869.000000
0.123748,0.073909,0.305978,903.000000
0.126408,0.069223,0.306178,934.000000
0.130472,0.063348,0.306373,966.000000
0.133535,0.057323,0.306530,997.000000
0.136754,0.051883,0.306665,1032.000000
0.138836,0.046464,0.306826,1064.000000
0.140610,0.040533,0.307007,1095.000000
0.141457,0.032184,0.307241,1124.000000
0.142187,0.025596,0.307522,1172.000000
0.142979,0.016803,0.307824,1205.000000
0.143056,0.012255,0.308106,1237.000000
0.143035,0.004549,0.308350,1268.000000
0.142478,-0.002586,0.308607,1301.000000
0.141533,-0.009533,0.308843,1333.000000
0.140122,-0.015658,0.309068,1365.000000
0.137547,-0.021046,0.309319,1397.000000
0.135486,-0.028987,0.309599,1428.000000
0.132700,-0.035255,0.309911,1460.000000
0.127743,-0.041595,0.310172,1492.000000
0.122998,-0.045846,0.310396,1524.000000
0.119255,-0.049712,0.310581,1573.000000
0.113351,-0.052677,0.310723,1604.000000
0.107532,-0.055885,0.310835,1636.000000
0.099408,-0.059024,0.310926,1668.000000
0.092381,-0.062360,0.310998,1701.000000
0.084330,-0.064453,0.311055,1732.000000
0.076939,-0.065331,0.311101,1764.000000
0.068899,-0.065543,0.311124,1796.000000
0.060737,-0.065820,0.311141,1827.000000
0.053313,-0.065477,0.311155,1860.000000
0.045498,-0.062459,0.311165,1891.000000
0.039579,-0.061042,0.311171,1942.000000
0.035262,-0.057029,0.311175,1975.000000
0.031812,-0.052991,0.311176,2004.000000
0.029433,-0.048789,0.311162,2036.000000
0.027033,-0.043987,0.311140,2067.000000
0.025767,-0.039462,0.311108,2101.000000
0.025160,-0.033340,0.311064,2132.000000
0.025189,-0.026921,0.311019,2164.000000
0.025590,-0.022523,0.310982,2197.000000
0.026520,-0.016053,0.310949,2227.000000
0.028572,-0.012463,0.310919,2260.000000
0.031154,-0.008119,0.310889,2292.000000
0.032186,-0.003094,0.310862,2341.000000
0.035284,0.000192,0.310837,2374.000000
0.038244,0.001936,0.310810,2406.000000
0.040269,0.003168,0.310783,2436.000000
0.041549,0.004096,0.310760,2468.000000
0.043646,0.005135,0.310740,2500.000000
0.044586,0.006849,0.310723,2532.000000
0.045791,0.007859,0.310712,2564.000000
0.047405,0.008888,0.310709,2595.000000
