<x>,<y>,<z>,<t>
0.068964,0.049793,0.366993,22.000000
0.068907,0.050010,0.365829,53.000000
0.068878,0.051568,0.364901,87.000000
0.069144,0.051474,0.363969,118.000000
0.069772,0.052507,0.363202,150.000000
0.071297,0.052609,0.362549,183.000000
0.073165,0.053265,0.362065,215.000000
0.075359,0.054295,0.361639,263.000000
0.078329,0.055141,0.361256,295.000000
0.080610,0.055227,0.360919,326.000000
0.083543,0.055227,0.360584,359.000000
0.086858,0.055172,0.360232,390.000000
0.090151,0.054184,0.359742,423.000000
0.093484,0.053717,0.359198,455.000000
0.096499,0.052058,0.358639,487.000000
0.099324,0.048913,0.357963,518.000000
0.102219,0.047638,0.357262,550.000000
0.104349,0.044161,0.356309,583.000000
0.106925,0.041768,0.355309,614.000000
0.109650,0.039779,0.354198,662.000000
0.112454,0.035848,0.353110,694.000000
0.114349,0.032920,0.351775,727.000000
0.116396,0.029915,0.350289,759.000000
0.118327,0.026448,0.348848,790.000000
0.119910,0.021895,0.347363,822.000000
0.121207,0.017078,0.345970,855.000000
0.122966,0.013179,0.344372,886.000000
0.124618,0.008069,0.342746,919.000000
0.126137,0.004154,0.341068,949.000000
0.127651,-0.003500,0.339205,983.000000
0.128941,-0.008625,0.337524,1012.000000
0.129919,-0.013006,0.335396,1063.000000
0.130389,-0.018501,0.333487,1093.000000
0.131021,-0.024133,0.331430,1127.000000
0.131335,-0.030684,0.328664,1157.000000
0.131363,-0.034788,0.326544,1191.000000
0.130917,-0.040581,0.323860,1222.000000
0.129460,-0.045504,0.321579,1256.000000
0.127392,-0.051193,0.319363,1288.000000
0.124896,-0.052639,0.316763,1319.000000
0.121675,-0.056513,0.314557,1351.000000
0.118498,-0.059649,0.311479,1383.000000
0.114550,-0.062528,0.308902,1416.000000
0.110950,-0.064671,0.305329,1463.000000
0.107417,-0.066331,0.302541,1496.000000
0.102949,-0.067480,0.300190,1527.000000
0.098390,-0.068210,0.298095,1561.000000
0.092525,-0.069340,0.296043,1591.000000
0.087923,-0.069368,0.294140,1623.000000
0.082340,-0.069577,0.292450,1656.000000
0.077047,-0.069498,0.291071,1689.000000
0.071479,-0.068980,0.289800,1720.000000
0.065393,-0.068388,0.288782,1751.000000
0.059912,-0.067177,0.288004,1783.000000
0.054172,-0.065905,0.287418,1833.000000
0.048974,-0.063538,0.286986,1861.000000
0.043319,-0.060442,0.286669,1894.000000
0.039751,-0.055226,0.286438,1926.000000
0.037481,-0.054876,0.286240,1957.000000
0.035741,-0.051425,0.286082,1990.000000
0.032169,-0.038607,0.285971,2022.000000
0.031318,-0.037218,0.285886,2054.000000
0.030629,-0.035811,0.285819,2087.000000
0.030006,-0.030125,0.285784,2118.000000
0.029458,-0.025922,0.285787,2150.000000
0.029061,-0.019628,0.285861,2181.000000
0.028832,-0.013562,0.286206,2229.000000
0.028810,-0.010318,0.286916,2261.000000
0.028843,-0.006525,0.288185,2293.000000
0.029004,-0.002246,0.289836,2325.000000
0.029602,0.001142,0.291626,2358.000000
0.030552,0.004353,0.293786,2390.000000
0.032081,0.008861,0.296008,2422.000000
0.033832,0.012590,0.299116,2455.000000
0.035935,0.016407,0.301902,2486.000000
0.038584,0.019375,0.305498,2519.000000
0.041170,0.022578,0.309471,2551.000000
0.043705,0.024128,0.313036,2583.000000
0.045754,0.028374,0.316354,2629.000000
0.047982,0.030351,0.319461,2662.000000
0.050350,0.032915,0.322911,2696.000000
0.053130,0.034922,0.325395,2727.000000
0.055734,0.037297,0.327888,2757.000000
0.057842,0.039957,0.330059,2791.000000
0.061061,0.042032,0.331978,2823.000000
0.063350,0.043172,0.333751,2855.000000
0.065435,0.043446,0.335431,2887.000000
0.068245,0.045030,0.337323,2918.000000
0.070478,0.046316,0.339061,2951.000000
0.072388,0.047039,0.340645,2983.000000
0.074522,0.047899,0.342196,3029.000000
0.076246,0.049417,0.343760,3063.000000
0.077938,0.051030,0.345239,3092.000000
0.079062,0.051805,0.346437,3127.000000
0.080400,0.052087,0.347435,3157.000000
0.081650,0.052705,0.348359,3190.000000
0.082794,0.053082,0.349168,3222.000000
0.083451,0.054235,0.349894,3255.000000
0.084432,0.055512,0.350562,3285.000000
0.084999,0.056452,0.351178,3317.000000
0.085380,0.057185,0.351740,3349.000000
0.085440,0.057827,0.352356,3383.000000
0.085316,0.056776,0.352865,3429.000000
0.085277,0.056127,0.353418,3462.000000
0.085073,0.055170,0.353959,3494.000000
0.084948,0.054047,0.354628,3527.000000
0.084554,0.050786,0.355548,3558.000000
0.084206,0.046108,0.356649,3590.000000
0.084079,0.042588,0.358405,3622.000000
0.083877,0.040052,0.360968,3654.000000
0.083689,0.034914,0.364125,3684.000000
0.083425,0.032112,0.368949,3718.000000
0.082835,0.029051,0.374897,3748.000000
0.082780,0.026736,0.380391,3798.000000
0.082558,0.023331,0.385320,3830.000000
0.082444,0.022607,0.391977,3862.000000
0.082221,0.021947,0.396561,3894.000000
0.081751,0.017188,0.400342,3927.000000
0.080867,0.015235,0.404438,3958.000000
0.079690,0.013621,0.408918,3989.000000
0.078870,0.013080,0.412997,4022.000000
0.077921,0.011623,0.416236,4054.000000
0.077435,0.010775,0.418876,4085.000000
0.076617,0.010862,0.421637,4117.000000
0.076308,0.011148,0.424050,4149.000000
0.076285,0.011282,0.426018,4199.000000
0.076297,0.011845,0.427627,4229.000000
0.076387,0.012628,0.429058,4261.000000
