<x>,<y>,<z>,<t>
-0.031118,0.075829,0.403984,23.000000
-0.030516,0.075843,0.399704,53.000000
-0.029753,0.075534,0.394986,102.000000
-0.028673,0.074816,0.391802,137.000000
-0.027458,0.074229,0.389340,169.000000
-0.025986,0.073431,0.386880,201.000000
-0.024983,0.072066,0.384801,233.000000
-0.023796,0.070798,0.382928,265.000000
-0.023119,0.069965,0.381623,296.000000
-0.022810,0.070242,0.380565,330.000000
-0.021937,0.070681,0.379706,366.000000
-0.020205,0.071377,0.379096,393.000000
-0.017092,0.071654,0.378678,428.000000
-0.011012,0.071610,0.378271,458.000000
-0.003680,0.072199,0.377979,507.000000
0.006249,0.073449,0.377759,536.000000
0.016737,0.074349,0.377601,566.000000
0.027012,0.075682,0.377529,598.000000
0.038777,0.076787,0.377535,631.000000
0.047744,0.078685,0.377655,664.000000
0.053966,0.078537,0.378907,695.000000
0.059052,0.078396,0.380474,730.000000
0.061770,0.078683,0.381780,761.000000
0.062930,0.078633,0.382720,792.000000
0.063658,0.078709,0.383450,821.000000
0.063505,0.076009,0.383942,854.000000
0.062219,0.071719,0.384262,904.000000
0.060978,0.065740,0.384445,937.000000
0.059113,0.056196,0.384443,967.000000
0.057816,0.048755,0.383352,1000.000000
0.056787,0.033691,0.380431,1031.000000
0.056404,0.020634,0.374624,1064.000000
0.056358,0.009480,0.366123,1095.000000
0.056330,-0.007064,0.360542,1130.000000
0.056277,-0.016017,0.356193,1161.000000
0.056319,-0.022910,0.351768,1192.000000
0.056180,-0.028795,0.348588,1222.000000
0.055831,-0.033313,0.346267,1256.000000
0.054918,-0.035147,0.344115,1305.000000
0.053485,-0.035392,0.342411,1337.000000
0.049940,-0.035614,0.340902,1367.000000
0.045085,-0.035456,0.339595,1402.000000
0.037786,-0.035063,0.338621,1434.000000
0.028995,-0.034693,0.337924,1466.000000
0.018158,-0.034705,0.337285,1496.000000
0.007560,-0.034771,0.336828,1528.000000
-0.002607,-0.035377,0.336482,1560.000000
-0.012470,-0.035262,0.336180,1594.000000
-0.020197,-0.034574,0.335793,1623.000000
-0.025836,-0.033257,0.335346,1657.000000
-0.029440,-0.031672,0.334873,1705.000000
-0.030546,-0.030505,0.334438,1736.000000
-0.031437,-0.026624,0.333975,1768.000000
-0.031551,-0.022740,0.333635,1800.000000
-0.031211,-0.018797,0.333404,1830.000000
-0.030658,-0.008778,0.333237,1863.000000
-0.030244,-0.000974,0.333169,1894.000000
-0.029956,0.008146,0.333369,1927.000000
-0.029898,0.020247,0.334297,1961.000000
-0.029872,0.029675,0.336659,1990.000000
-0.029871,0.041273,0.339612,2022.000000
-0.029930,0.051446,0.343753,2072.000000
-0.029989,0.057694,0.347788,2103.000000
-0.030021,0.066610,0.350238,2134.000000
-0.030067,0.069956,0.352226,2167.000000
-0.030182,0.071979,0.354778,2198.000000
-0.030167,0.072408,0.357558,2231.000000
-0.030100,0.072507,0.359056,2262.000000
-0.029994,0.072263,0.360289,2296.000000
-0.029188,0.070800,0.361634,2325.000000
-0.028353,0.070444,0.364218,2360.000000
-0.026797,0.069510,0.372820,2390.000000
-0.025024,0.068572,0.381795,2422.000000
-0.023193,0.066182,0.404083,2472.000000
-0.020106,0.064211,0.412984,2501.000000
-0.017891,0.062392,0.429340,2536.000000
-0.014697,0.061720,0.440211,2568.000000
-0.011525,0.059097,0.454180,2597.000000
-0.009451,0.056585,0.461101,2632.000000
-0.007506,0.055842,0.468088,2662.000000
-0.005794,0.055597,0.473212,2695.000000
-0.005244,0.055308,0.477766,2725.000000
-0.004883,0.055230,0.480921,2758.000000
-0.004623,0.055515,0.483543,2791.000000
-0.004621,0.055622,0.485254,2821.000000
-0.004689,0.055956,0.486567,2872.000000
-0.004942,0.058463,0.487720,2901.000000
-0.004975,0.058192,0.488447,2932.000000
-0.004983,0.058066,0.488961,2964.000000
-0.005067,0.057334,0.489340,2999.000000
-0.005215,0.057283,0.489714,3028.000000
-0.005270,0.056976,0.489991,3061.000000
-0.005277,0.056623,0.490195,3092.000000
-0.005268,0.056488,0.490354,3126.000000
