<x>,<y>,<z>,<t>
-0.138551,-0.004539,0.263093,15.000000
-0.138577,-0.004509,0.263118,46.000000
-0.138628,-0.004419,0.263143,79.000000
-0.138770,-0.004350,0.263165,111.000000
-0.139832,-0.000585,0.263183,143.000000
-0.139829,-0.000104,0.263200,175.000000
-0.139309,0.000025,0.263217,206.000000
-0.138353,0.001532,0.263235,255.000000
-0.138286,0.006161,0.263253,287.000000
-0.138020,0.011204,0.263270,319.000000
-0.136272,0.015303,0.263285,351.000000
-0.134012,0.017316,0.263294,385.000000
-0.131653,0.021040,0.263298,416.000000
-0.128873,0.023776,0.263296,446.000000
-0.126392,0.029910,0.263285,478.000000
-0.122961,0.032999,0.263255,511.000000
-0.120304,0.036948,0.263162,542.000000
-0.117567,0.041520,0.263053,576.000000
-0.113910,0.047052,0.262940,606.000000
-0.110778,0.051741,0.262651,655.000000
-0.108052,0.056005,0.261911,687.000000
-0.105284,0.059698,0.260557,719.000000
-0.103096,0.064103,0.258630,751.000000
-0.100424,0.066987,0.256716,783.000000
-0.098436,0.068150,0.255048,815.000000
-0.096278,0.072353,0.253364,847.000000
-0.094095,0.073173,0.252095,879.000000
-0.091929,0.074826,0.250924,911.000000
-0.090619,0.075369,0.249891,942.000000
-0.088714,0.076372,0.248881,975.000000
-0.086788,0.076739,0.248133,1006.000000
-0.085671,0.076865,0.247528,1054.000000
-0.084159,0.076915,0.246982,1086.000000
-0.081629,0.076136,0.246461,1118.000000
-0.079056,0.073524,0.246043,1152.000000
-0.076053,0.070518,0.245661,1183.000000
-0.071829,0.066633,0.245199,1216.000000
-0.067232,0.060556,0.244869,1247.000000
-0.062500,0.054104,0.244613,1279.000000
-0.057264,0.046892,0.244424,1311.000000
-0.052682,0.039902,0.244285,1343.000000
-0.048160,0.032534,0.244177,1376.000000
-0.044011,0.024922,0.244094,1408.000000
-0.039402,0.018542,0.244029,1456.000000
-0.035538,0.011807,0.243976,1489.000000
-0.031897,0.005757,0.243914,1519.000000
-0.028217,0.000361,0.243744,1552.000000
-0.024973,-0.004726,0.243446,1585.000000
-0.021748,-0.008789,0.243062,1616.000000
-0.019491,-0.013127,0.242531,1648.000000
-0.017540,-0.016604,0.241888,1680.000000
-0.016815,-0.018988,0.241023,1712.000000
-0.016315,-0.020196,0.240240,1744.000000
-0.016312,-0.020964,0.239568,1776.000000
-0.017001,-0.021226,0.239075,1824.000000
-0.018949,-0.021187,0.238757,1856.000000
-0.022093,-0.020839,0.238560,1889.000000
-0.026317,-0.020289,0.238477,1920.000000
-0.031293,-0.019680,0.238503,1953.000000
-0.037223,-0.018860,0.238736,1984.000000
-0.043853,-0.017910,0.239230,2017.000000
-0.051090,-0.017771,0.240145,2048.000000
-0.058491,-0.016972,0.241308,2080.000000
-0.066524,-0.016557,0.242848,2112.000000
-0.074214,-0.015668,0.244854,2144.000000
-0.081850,-0.013442,0.246340,2175.000000
-0.090220,-0.013029,0.248215,2223.000000
-0.099121,-0.012678,0.250033,2255.000000
-0.106413,-0.012913,0.252148,2288.000000
-0.114552,-0.013115,0.253982,2319.000000
-0.120862,-0.013547,0.255760,2351.000000
-0.127063,-0.013903,0.257458,2383.000000
-0.132086,-0.014111,0.258789,2415.000000
-0.136499,-0.011984,0.259665,2447.000000
-0.139132,-0.011384,0.260430,2479.000000
-0.141785,-0.010240,0.260973,2511.000000
-0.142644,-0.010216,0.261441,2542.000000
-0.142751,-0.011914,0.261875,2577.000000
-0.142944,-0.012251,0.262262,2625.000000
-0.143071,-0.012577,0.262576,2655.000000
-0.143155,-0.012570,0.262854,2686.000000
-0.143175,-0.012346,0.263097,2718.000000
-0.143114,-0.011918,0.263298,2750.000000
-0.142648,-0.011503,0.263452,2783.000000
-0.141879,-0.010643,0.263585,2816.000000
-0.140373,-0.013364,0.263724,2848.000000
-0.138493,-0.013418,0.264351,2879.000000
-0.135261,-0.013791,0.266609,2911.000000
-0.130585,-0.019997,0.270458,2943.000000
-0.125783,-0.022095,0.273949,2976.000000
-0.120924,-0.023119,0.276496,3023.000000
-0.115061,-0.025143,0.279935,3055.000000
-0.108210,-0.027989,0.283709,3088.000000
-0.101876,-0.028637,0.286886,3119.000000
-0.096361,-0.031109,0.290015,3153.000000
-0.090386,-0.033364,0.293657,3187.000000
-0.085449,-0.035551,0.297405,3219.000000
-0.080354,-0.039386,0.301175,3250.000000
-0.075158,-0.041747,0.305333,3282.000000
-0.069897,-0.045756,0.308712,3314.000000
-0.064531,-0.047233,0.312095,3346.000000
-0.059629,-0.050551,0.315543,3375.000000
-0.054741,-0.053342,0.318634,3425.000000
-0.050119,-0.057337,0.321722,3457.000000
-0.045554,-0.059309,0.324747,3487.000000
-0.042197,-0.059583,0.326750,3521.000000
-0.038806,-0.062397,0.328506,3553.000000
-0.035832,-0.064752,0.330435,3585.000000
-0.032992,-0.065980,0.331957,3619.000000
-0.031225,-0.065952,0.332873,3651.000000
-0.029841,-0.065952,0.333646,3682.000000
-0.029148,-0.065764,0.334175,3713.000000
-0.028938,-0.065459,0.334542,3746.000000
-0.028875,-0.064698,0.334794,3794.000000
-0.028874,-0.063913,0.334980,3826.000000
-0.028916,-0.062754,0.335110,3858.000000
-0.029039,-0.061376,0.335174,3890.000000
-0.029290,-0.060053,0.335173,3923.000000
-0.029396,-0.058209,0.335106,3954.000000
-0.029824,-0.057335,0.334448,3988.000000
-0.030142,-0.054412,0.332788,4017.000000
-0.030285,-0.051694,0.330134,4051.000000
-0.030674,-0.049064,0.326704,4081.000000
-0.030921,-0.046130,0.322830,4113.000000
-0.031371,-0.041577,0.318109,4147.000000
-0.032335,-0.038844,0.312984,4195.000000
-0.032631,-0.034571,0.307261,4224.000000
-0.033017,-0.032496,0.302634,4256.000000
-0.033102,-0.027353,0.298235,4288.000000
-0.033300,-0.026544,0.293666,4320.000000
-0.033392,-0.024756,0.289792,4353.000000
-0.033292,-0.023193,0.285684,4385.000000
-0.032978,-0.021573,0.281345,4417.000000
-0.032409,-0.019550,0.276876,4449.000000
-0.031884,-0.018756,0.273895,4481.000000
-0.031312,-0.017702,0.270572,4513.000000
-0.030721,-0.016752,0.267481,4545.000000
-0.030258,-0.016390,0.265215,4593.000000
-0.029809,-0.016016,0.263074,4625.000000
-0.029521,-0.015417,0.260673,4656.000000
-0.029194,-0.015145,0.258795,4689.000000
