<x>,<y>,<z>,<t>
-0.036230,-0.000405,0.272364,19.000000
-0.036027,-0.000367,0.272408,51.000000
-0.036877,0.001244,0.272449,83.000000
-0.036252,0.001105,0.272484,115.000000
-0.035431,0.000880,0.272513,146.000000
-0.035015,0.000347,0.272539,179.000000
-0.034735,-0.000143,0.272561,211.000000
-0.034505,-0.001004,0.272579,243.000000
-0.034517,-0.002117,0.272595,290.000000
-0.034000,-0.005206,0.272608,322.000000
-0.033609,-0.007779,0.272618,354.000000
-0.033241,-0.010678,0.272623,388.000000
-0.033056,-0.013662,0.272624,418.000000
-0.032865,-0.017173,0.272624,450.000000
-0.032809,-0.021172,0.272624,482.000000
-0.032825,-0.024545,0.272623,516.000000
-0.033016,-0.027990,0.272621,547.000000
-0.034565,-0.029169,0.272617,579.000000
-0.033478,-0.038993,0.272608,611.000000
-0.033236,-0.042798,0.272577,643.000000
-0.032809,-0.048440,0.272529,691.000000
-0.032669,-0.053968,0.272474,723.000000
-0.029238,-0.061481,0.272182,754.000000
-0.028262,-0.068092,0.271651,788.000000
-0.027327,-0.073520,0.270980,818.000000
-0.027015,-0.074114,0.270394,849.000000
-0.025650,-0.075911,0.269755,883.000000
-0.025474,-0.075505,0.269182,915.000000
-0.025011,-0.089433,0.268666,945.000000
-0.024807,-0.074240,0.268013,977.000000
-0.023504,-0.085392,0.267331,1011.000000
-0.021243,-0.091544,0.266737,1057.000000
-0.019644,-0.092461,0.266277,1090.000000
-0.017941,-0.080480,0.265931,1123.000000
-0.015204,-0.080689,0.265691,1155.000000
-0.011479,-0.086763,0.265518,1186.000000
-0.005591,-0.088524,0.265372,1220.000000
-0.000877,-0.085131,0.265262,1251.000000
0.007118,-0.086570,0.265152,1285.000000
0.012264,-0.087250,0.265047,1315.000000
0.021143,-0.087197,0.264913,1350.000000
0.027037,-0.087018,0.264741,1378.000000
0.035007,-0.087029,0.264563,1410.000000
0.041506,-0.086658,0.264358,1458.000000
0.048673,-0.086185,0.264136,1491.000000
0.054532,-0.085938,0.263919,1524.000000
0.061939,-0.085509,0.263693,1554.000000
0.068122,-0.084104,0.263487,1586.000000
0.075098,-0.083291,0.263304,1618.000000
0.082684,-0.082156,0.263134,1651.000000
0.088934,-0.081098,0.262989,1683.000000
0.094214,-0.079462,0.262871,1714.000000
0.098529,-0.078629,0.262777,1747.000000
0.101605,-0.077559,0.262703,1779.000000
0.103063,-0.075695,0.262643,1811.000000
0.104053,-0.074711,0.262594,1859.000000
0.104448,-0.073019,0.262555,1892.000000
0.104221,-0.069880,0.262529,1923.000000
0.103807,-0.066443,0.262523,1955.000000
0.102211,-0.058432,0.262543,1987.000000
0.101445,-0.053232,0.262670,2018.000000
0.099099,-0.043413,0.263041,2050.000000
0.098078,-0.037896,0.263541,2083.000000
0.096610,-0.028912,0.264225,2116.000000
0.094520,-0.019202,0.265088,2147.000000
0.092973,-0.011636,0.266114,2180.000000
0.091708,-0.005861,0.267221,2211.000000
0.090279,0.000660,0.268456,2259.000000
0.088442,0.005956,0.269571,2291.000000
0.086570,0.010857,0.270546,2323.000000
0.085631,0.012794,0.271377,2356.000000
0.084847,0.013452,0.272145,2387.000000
0.083700,0.013693,0.272826,2419.000000
0.081962,0.013792,0.273456,2451.000000
0.080701,0.013659,0.274151,2483.000000
0.077350,0.013519,0.274932,2515.000000
0.073971,0.013212,0.275638,2546.000000
0.068787,0.012611,0.276579,2578.000000
0.062294,0.012592,0.277481,2611.000000
0.056136,0.012263,0.278335,2658.000000
0.049328,0.011778,0.279026,2691.000000
0.042570,0.011053,0.279618,2722.000000
0.036558,0.010554,0.280141,2754.000000
0.029859,0.009878,0.280718,2786.000000
0.025522,0.009340,0.281262,2819.000000
0.020130,0.008316,0.281729,2849.000000
0.014652,0.007820,0.282215,2883.000000
0.009591,0.006894,0.282775,2915.000000
