<x>,<y>,<z>,<t>
-0.027281,0.098614,0.352507,22.000000
-0.027625,0.097884,0.349317,70.000000
-0.028283,0.097455,0.346438,102.000000
-0.028900,0.096318,0.344363,134.000000
-0.030544,0.095863,0.342774,167.000000
-0.032641,0.094305,0.341830,199.000000
-0.036606,0.092978,0.341296,230.000000
-0.042220,0.089301,0.341145,263.000000
-0.048887,0.085635,0.341413,294.000000
-0.054031,0.075213,0.342431,326.000000
-0.059033,0.068751,0.343729,358.000000
-0.063538,0.055736,0.344806,391.000000
-0.067221,0.047600,0.345626,422.000000
-0.068478,0.034593,0.346108,471.000000
-0.068497,0.027694,0.346370,504.000000
-0.065481,0.015084,0.346272,536.000000
-0.057406,0.009509,0.343619,569.000000
-0.045688,0.004204,0.337487,599.000000
-0.033917,0.000807,0.330965,632.000000
-0.020296,-0.001292,0.325925,664.000000
-0.008185,-0.000229,0.322334,695.000000
0.002349,0.003840,0.320106,728.000000
0.012519,0.010352,0.318950,759.000000
0.020420,0.018981,0.318372,791.000000
0.025348,0.028873,0.318371,823.000000
0.027671,0.039081,0.319231,871.000000
0.028130,0.051707,0.322251,903.000000
0.027429,0.061852,0.329058,935.000000
0.024389,0.069859,0.336636,967.000000
0.018430,0.078207,0.344287,999.000000
0.010989,0.085466,0.351529,1032.000000
0.003038,0.091101,0.357241,1064.000000
-0.004076,0.095050,0.363246,1094.000000
-0.011350,0.097256,0.367678,1125.000000
-0.017322,0.099576,0.370769,1160.000000
-0.021224,0.101621,0.373752,1192.000000
-0.024258,0.101551,0.375925,1222.000000
-0.025900,0.101328,0.377341,1270.000000
-0.026427,0.100784,0.378295,1304.000000
-0.026160,0.100642,0.379078,1334.000000
-0.024914,0.099745,0.379933,1366.000000
-0.022764,0.099252,0.381104,1400.000000
-0.019679,0.095819,0.384353,1432.000000
-0.016918,0.091518,0.391789,1461.000000
-0.013210,0.088683,0.404240,1493.000000
-0.009145,0.086438,0.417976,1526.000000
-0.005444,0.081835,0.430450,1560.000000
-0.001159,0.077555,0.443148,1589.000000
0.003970,0.071291,0.454154,1622.000000
0.009697,0.069358,0.469852,1669.000000
0.012852,0.064567,0.476693,1703.000000
0.017096,0.061144,0.486143,1733.000000
0.019941,0.056698,0.492873,1765.000000
0.022057,0.053568,0.498885,1796.000000
0.023480,0.053097,0.505789,1829.000000
0.024531,0.052896,0.511087,1860.000000
0.025179,0.051966,0.514715,1892.000000
0.025201,0.051465,0.517663,1926.000000
0.024653,0.051092,0.521138,1956.000000
0.021935,0.050208,0.523486,1991.000000
0.016294,0.051464,0.524815,2038.000000
0.009075,0.050429,0.525385,2070.000000
0.001687,0.048388,0.525252,2102.000000
-0.007529,0.047031,0.521532,2135.000000
-0.014826,0.042474,0.511102,2166.000000
-0.021093,0.038239,0.500351,2198.000000
-0.025756,0.031143,0.489774,2230.000000
-0.029942,0.023227,0.477477,2263.000000
-0.031584,0.015522,0.467388,2293.000000
-0.031782,0.006451,0.454604,2325.000000
-0.030351,-0.004470,0.444093,2359.000000
-0.023391,-0.016461,0.433599,2391.000000
-0.012797,-0.021824,0.423360,2439.000000
0.000087,-0.030759,0.415776,2471.000000
0.013986,-0.035902,0.410718,2504.000000
0.028426,-0.036955,0.407525,2537.000000
0.041841,-0.037610,0.405385,2569.000000
0.052574,-0.033721,0.404280,2598.000000
0.061271,-0.026085,0.403678,2630.000000
0.067171,-0.012843,0.403572,2663.000000
0.069688,-0.002220,0.404839,2694.000000
0.069903,0.007533,0.410393,2729.000000
0.068785,0.018632,0.417880,2758.000000
0.063847,0.028233,0.425945,2792.000000
0.056018,0.038454,0.435583,2838.000000
0.047975,0.043252,0.443570,2869.000000
0.039731,0.052742,0.451675,2902.000000
0.030430,0.056350,0.457722,2934.000000
0.023404,0.056224,0.461059,2965.000000
0.016776,0.059687,0.464795,2997.000000
0.013145,0.058285,0.467024,3029.000000
