<x>,<y>,<z>,<t>
0.014839,0.052032,0.202170,13.000000
0.013323,0.052121,0.201232,44.000000
0.011711,0.052280,0.200359,77.000000
0.009995,0.052348,0.199612,109.000000
0.008102,0.052496,0.198967,157.000000
0.005702,0.052652,0.198352,189.000000
0.003125,0.052777,0.197826,221.000000
-0.000027,0.052993,0.197392,252.000000
-0.003583,0.053025,0.197069,285.000000
-0.007709,0.053032,0.196838,318.000000
-0.012002,0.053018,0.196669,349.000000
-0.016594,0.052762,0.196555,381.000000
-0.021292,0.051683,0.196506,413.000000
-0.026770,0.049920,0.196557,447.000000
-0.031612,0.046709,0.197101,476.000000
-0.036331,0.042806,0.198462,510.000000
-0.040396,0.036819,0.200247,557.000000
-0.043980,0.030466,0.202965,588.000000
-0.047164,0.023393,0.206086,620.000000
-0.049914,0.016729,0.208729,653.000000
-0.051989,0.009607,0.210971,685.000000
-0.053287,0.003581,0.212903,717.000000
-0.053672,-0.004386,0.214690,749.000000
-0.054090,-0.010476,0.216119,781.000000
-0.053934,-0.016590,0.217464,813.000000
-0.053183,-0.021488,0.218729,845.000000
-0.051515,-0.029123,0.219952,877.000000
-0.048461,-0.032439,0.220754,909.000000
-0.043657,-0.036773,0.221308,959.000000
-0.038383,-0.040851,0.221905,990.000000
-0.031966,-0.042560,0.222559,1022.000000
-0.026117,-0.044833,0.223004,1053.000000
-0.019331,-0.045786,0.223279,1086.000000
-0.013217,-0.045969,0.223410,1119.000000
-0.006810,-0.045408,0.223394,1149.000000
-0.001231,-0.044175,0.223271,1180.000000
0.004425,-0.041692,0.223069,1213.000000
0.010070,-0.039052,0.222845,1245.000000
0.015221,-0.034156,0.222647,1278.000000
0.019752,-0.030352,0.222482,1309.000000
0.024323,-0.025107,0.222353,1358.000000
0.027409,-0.017984,0.222241,1390.000000
0.030313,-0.012215,0.222152,1422.000000
0.032359,-0.005486,0.222081,1454.000000
0.033780,0.000387,0.222025,1486.000000
0.034523,0.006407,0.221980,1517.000000
0.034742,0.012583,0.221945,1550.000000
0.034652,0.017987,0.221926,1581.000000
0.033757,0.023522,0.221917,1613.000000
0.032027,0.027356,0.221915,1645.000000
0.029314,0.031397,0.221925,1677.000000
0.025863,0.033994,0.221982,1725.000000
0.022202,0.037154,0.222040,1757.000000
0.018234,0.039158,0.222103,1789.000000
0.014019,0.040844,0.222155,1821.000000
0.010061,0.042283,0.222200,1852.000000
0.005471,0.043564,0.222239,1885.000000
0.000768,0.044080,0.222274,1916.000000
-0.002954,0.044543,0.222308,1951.000000
-0.007316,0.044816,0.222357,1981.000000
-0.010794,0.045128,0.222421,2011.000000
-0.013536,0.045251,0.222519,2044.000000
-0.016625,0.045046,0.222712,2077.000000
-0.018504,0.044828,0.223039,2124.000000
-0.020671,0.044730,0.223532,2156.000000
-0.022576,0.044667,0.224224,2189.000000
-0.024041,0.044795,0.225001,2222.000000
-0.025297,0.044940,0.225834,2252.000000
-0.026218,0.044963,0.226750,2285.000000
-0.026719,0.045688,0.227651,2317.000000
-0.026869,0.045714,0.228715,2349.000000
-0.026963,0.045720,0.229925,2380.000000
-0.026963,0.045830,0.231251,2412.000000
-0.026856,0.045518,0.232894,2445.000000
-0.026629,0.045229,0.234850,2476.000000
-0.026340,0.044792,0.237194,2524.000000
-0.025697,0.043739,0.239841,2556.000000
-0.025102,0.042782,0.242744,2588.000000
-0.024243,0.041276,0.246169,2620.000000
-0.023630,0.040341,0.249711,2652.000000
-0.023061,0.038736,0.252970,2684.000000
-0.022498,0.037367,0.256438,2716.000000
-0.021827,0.035435,0.260786,2749.000000
-0.020702,0.034614,0.264896,2780.000000
-0.019843,0.033387,0.268999,2812.000000
-0.018534,0.032363,0.273168,2845.000000
-0.017628,0.031817,0.277484,2876.000000
-0.016476,0.030711,0.281635,2924.000000
-0.015524,0.029938,0.285354,2956.000000
-0.014764,0.029194,0.289178,2989.000000
-0.013675,0.028611,0.292378,3019.000000
-0.012195,0.028095,0.296098,3050.000000
-0.011166,0.027362,0.299654,3083.000000
-0.009723,0.026924,0.303458,3115.000000
-0.009188,0.026310,0.306512,3148.000000
-0.008395,0.026203,0.309172,3178.000000
-0.007289,0.025303,0.311548,3211.000000
-0.006451,0.024646,0.313986,3252.000000
-0.005688,0.024026,0.316320,3275.000000
-0.004833,0.023190,0.318715,3323.000000
-0.003941,0.022428,0.320980,3355.000000
-0.003333,0.021699,0.323061,3388.000000
-0.002657,0.021178,0.325044,3420.000000
-0.002167,0.020982,0.326731,3452.000000
-0.001715,0.020294,0.328311,3483.000000
-0.001308,0.019567,0.329815,3515.000000
-0.001207,0.019054,0.331128,3548.000000
-0.001060,0.018691,0.332483,3580.000000
-0.000887,0.018119,0.333706,3611.000000
-0.000798,0.017780,0.335000,3643.000000
-0.000714,0.017268,0.336256,3690.000000
-0.000673,0.016893,0.337367,3723.000000
-0.000404,0.016660,0.338402,3754.000000
-0.000251,0.016269,0.339266,3786.000000
-0.000059,0.016147,0.339994,3820.000000
-0.000024,0.015945,0.340622,3851.000000
-0.000031,0.015923,0.341141,3882.000000
-0.000072,0.015860,0.341610,3916.000000
-0.000193,0.015549,0.342023,3947.000000
-0.000485,0.015431,0.342392,3979.000000
-0.000676,0.015377,0.342745,4012.000000
-0.000946,0.015381,0.343053,4044.000000
