<x>,<y>,<z>,<t>
-0.012147,0.057039,0.255201,16.000000
-0.012329,0.056919,0.255082,48.000000
-0.012593,0.056903,0.254952,81.000000
-0.012867,0.057133,0.254813,112.000000
-0.013010,0.057128,0.254672,144.000000
-0.013465,0.057128,0.254524,191.000000
-0.013788,0.056997,0.254373,224.000000
-0.014269,0.058599,0.254227,256.000000
-0.015414,0.058410,0.254098,287.000000
-0.017091,0.059192,0.253980,319.000000
-0.019165,0.058764,0.253884,351.000000
-0.022773,0.058726,0.253803,383.000000
-0.027386,0.058599,0.253721,417.000000
-0.032303,0.056152,0.253619,447.000000
-0.037560,0.051540,0.253435,480.000000
-0.042369,0.046175,0.253077,511.000000
-0.047413,0.039697,0.252282,544.000000
-0.051739,0.031127,0.250932,592.000000
-0.055079,0.022031,0.248693,624.000000
-0.057559,0.013946,0.245736,657.000000
-0.058917,0.002982,0.242878,688.000000
-0.059540,-0.003544,0.239847,720.000000
-0.059535,-0.011175,0.236466,752.000000
-0.058507,-0.017094,0.232693,786.000000
-0.054776,-0.025696,0.229476,817.000000
-0.049199,-0.033031,0.226444,848.000000
-0.042538,-0.035950,0.222605,882.000000
-0.034249,-0.036961,0.218883,915.000000
-0.024921,-0.038179,0.215841,961.000000
-0.011606,-0.024586,0.209671,993.000000
-0.003588,-0.036739,0.207894,1024.000000
0.007479,-0.038711,0.206978,1056.000000
0.018293,-0.039511,0.206437,1088.000000
0.027790,-0.039910,0.206094,1120.000000
0.036538,-0.039610,0.205865,1152.000000
0.044733,-0.037146,0.205724,1184.000000
0.051181,-0.032214,0.205684,1216.000000
0.056092,-0.026004,0.205706,1249.000000
0.059491,-0.019701,0.205914,1281.000000
0.061525,-0.012335,0.206514,1312.000000
0.062941,-0.002094,0.207549,1360.000000
0.063283,0.003901,0.209168,1394.000000
0.063193,0.011534,0.211002,1425.000000
0.062024,0.017806,0.212985,1456.000000
0.059353,0.024427,0.214958,1488.000000
0.055838,0.031351,0.216806,1520.000000
0.051544,0.036101,0.218598,1551.000000
0.046461,0.040672,0.220164,1584.000000
0.040991,0.043570,0.221746,1615.000000
0.034993,0.048070,0.223146,1648.000000
0.028660,0.049326,0.224453,1679.000000
0.022290,0.050093,0.225572,1712.000000
0.016782,0.051531,0.226523,1760.000000
0.011446,0.052216,0.227331,1792.000000
0.006058,0.053270,0.227952,1824.000000
0.001754,0.054064,0.228429,1856.000000
-0.002236,0.054519,0.228800,1888.000000
-0.005407,0.054574,0.229080,1919.000000
-0.008339,0.054547,0.229288,1951.000000
-0.010589,0.054582,0.229445,1983.000000
-0.012549,0.054604,0.229564,2018.000000
-0.014207,0.054721,0.229656,2048.000000
-0.015223,0.054740,0.229729,2079.000000
-0.016100,0.055301,0.229791,2112.000000
-0.016571,0.055885,0.229859,2160.000000
-0.016776,0.057088,0.230023,2192.000000
-0.016804,0.058294,0.230743,2224.000000
-0.016794,0.059376,0.233160,2255.000000
-0.016502,0.060971,0.238164,2288.000000
-0.015717,0.061894,0.246451,2319.000000
-0.014181,0.062316,0.254152,2351.000000
-0.011839,0.061963,0.261769,2383.000000
-0.009149,0.058897,0.269147,2415.000000
-0.006751,0.056142,0.275367,2447.000000
-0.004036,0.048612,0.280870,2480.000000
-0.001875,0.038571,0.285351,2512.000000
0.000323,0.034198,0.289038,2559.000000
0.002098,0.022702,0.292036,2591.000000
0.003234,0.013730,0.294425,2623.000000
0.004198,0.008277,0.296076,2655.000000
0.005061,-0.000725,0.297095,2687.000000
0.005296,-0.006262,0.297667,2719.000000
0.005334,-0.015502,0.298001,2751.000000
0.005067,-0.022435,0.298036,2783.000000
0.004395,-0.027598,0.297167,2816.000000
0.002847,-0.035800,0.294038,2848.000000
0.001449,-0.035984,0.287426,2879.000000
-0.000659,-0.036353,0.280763,2927.000000
-0.002968,-0.036160,0.273875,2960.000000
-0.005546,-0.034025,0.267544,2991.000000
-0.007829,-0.032175,0.262000,3024.000000
-0.009751,-0.026556,0.257780,3056.000000
-0.011636,-0.019436,0.252785,3088.000000
-0.013056,-0.010348,0.248509,3120.000000
-0.014097,-0.000941,0.245008,3154.000000
-0.014717,0.008866,0.242387,3184.000000
-0.014910,0.019691,0.240522,3216.000000
-0.014892,0.030149,0.239251,3248.000000
-0.014781,0.038491,0.238477,3282.000000
-0.014199,0.044700,0.238013,3327.000000
-0.013364,0.051529,0.237716,3361.000000
-0.012475,0.059838,0.237543,3394.000000
-0.011413,0.062505,0.237532,3423.000000
-0.010726,0.065961,0.237697,3454.000000
-0.010215,0.069811,0.238442,3488.000000
-0.009730,0.074317,0.239849,3518.000000
-0.009385,0.074724,0.242087,3551.000000
-0.009252,0.075599,0.244559,3583.000000
-0.009044,0.075834,0.247016,3615.000000
-0.008985,0.075594,0.249367,3647.000000
-0.009029,0.073770,0.251576,3683.000000
-0.009271,0.073693,0.253354,3727.000000
-0.009659,0.073420,0.254822,3759.000000
-0.010287,0.073417,0.256035,3791.000000
-0.010974,0.073372,0.257032,3823.000000
