<x>,<y>,<z>,<t>
-0.070666,-0.006921,0.210829,6.000000
-0.071977,-0.007680,0.209873,37.000000
-0.072524,-0.007852,0.208930,71.000000
-0.072829,-0.008244,0.208007,101.000000
-0.072934,-0.008561,0.207139,132.000000
-0.072921,-0.008559,0.206238,165.000000
-0.072730,-0.008304,0.205427,197.000000
-0.072116,-0.007860,0.204686,228.000000
-0.071265,-0.006655,0.204113,261.000000
-0.069618,-0.003032,0.203693,293.000000
-0.066917,0.001246,0.203391,325.000000
-0.063181,0.008240,0.203181,372.000000
-0.058038,0.016154,0.203055,404.000000
-0.052062,0.025874,0.203031,436.000000
-0.045652,0.035517,0.203251,467.000000
-0.039071,0.045813,0.204036,500.000000
-0.032501,0.055435,0.205422,531.000000
-0.026314,0.062924,0.207398,564.000000
-0.020524,0.067300,0.209306,595.000000
-0.014738,0.070791,0.211292,628.000000
-0.009534,0.073268,0.213095,661.000000
-0.004916,0.075601,0.214746,690.000000
-0.001153,0.078405,0.216210,722.000000
0.002350,0.080508,0.217559,770.000000
0.004850,0.081790,0.218772,802.000000
0.006709,0.082792,0.219826,834.000000
0.007849,0.083942,0.220660,866.000000
0.008594,0.085042,0.221319,897.000000
0.008912,0.085920,0.221818,929.000000
0.009245,0.085981,0.222244,962.000000
0.009307,0.086134,0.222587,995.000000
0.009364,0.085981,0.222866,1026.000000
0.009458,0.085344,0.223089,1058.000000
0.010209,0.083001,0.223290,1090.000000
0.011779,0.080824,0.223531,1123.000000
0.015317,0.076079,0.223936,1171.000000
0.019050,0.068841,0.224804,1202.000000
0.024232,0.060913,0.226249,1234.000000
0.030309,0.054667,0.227807,1268.000000
0.036872,0.046484,0.229315,1300.000000
0.043071,0.038352,0.230656,1331.000000
0.049472,0.030745,0.231751,1364.000000
0.055403,0.022539,0.232676,1397.000000
0.060393,0.015552,0.233327,1428.000000
0.065115,0.009328,0.233934,1460.000000
0.069001,0.003391,0.234499,1491.000000
0.072010,-0.002009,0.235007,1523.000000
0.074342,-0.006714,0.235430,1571.000000
0.076605,-0.010131,0.235792,1604.000000
0.077852,-0.013296,0.236105,1636.000000
0.078798,-0.015206,0.236354,1667.000000
0.079173,-0.016661,0.236542,1699.000000
0.079151,-0.017005,0.236684,1731.000000
0.077932,-0.017061,0.236792,1765.000000
0.074651,-0.016916,0.236875,1796.000000
0.069425,-0.016563,0.236937,1828.000000
0.062466,-0.015844,0.236955,1860.000000
0.054436,-0.014627,0.236942,1893.000000
0.045047,-0.013911,0.236821,1924.000000
0.035476,-0.013007,0.236276,1972.000000
0.024677,-0.012567,0.235052,2004.000000
0.014287,-0.011951,0.233085,2036.000000
0.004074,-0.011514,0.230387,2068.000000
-0.006695,-0.011391,0.227200,2100.000000
-0.015936,-0.011433,0.224079,2133.000000
-0.024719,-0.011604,0.221147,2164.000000
-0.032332,-0.011489,0.218215,2198.000000
-0.039265,-0.011631,0.215457,2228.000000
-0.044811,-0.011841,0.212935,2260.000000
-0.049231,-0.012095,0.210642,2292.000000
-0.052924,-0.012145,0.208661,2341.000000
-0.055932,-0.012221,0.206946,2372.000000
-0.057804,-0.012221,0.205451,2405.000000
-0.059145,-0.011999,0.204127,2438.000000
-0.059941,-0.011745,0.202937,2469.000000
-0.060644,-0.011184,0.201928,2501.000000
-0.061137,-0.010830,0.201109,2532.000000
-0.061466,-0.010636,0.200470,2565.000000
-0.061792,-0.010405,0.199970,2598.000000
-0.061942,-0.010110,0.199595,2629.000000
-0.062258,-0.010021,0.199325,2660.000000
-0.062452,-0.009962,0.199134,2692.000000
-0.062792,-0.009905,0.199019,2740.000000
-0.063111,-0.009430,0.199043,2771.000000
