<x>,<y>,<z>,<t>
-0.018807,0.031554,0.291527,7.000000
-0.018523,0.031472,0.291528,40.000000
-0.018532,0.031919,0.291527,73.000000
-0.018615,0.032580,0.291522,103.000000
-0.018566,0.032849,0.291511,136.000000
-0.018006,0.034017,0.291490,168.000000
-0.016743,0.036706,0.291459,200.000000
-0.014344,0.039557,0.291400,233.000000
-0.011272,0.041836,0.291310,264.000000
-0.007336,0.043752,0.291175,312.000000
-0.003629,0.047647,0.290977,344.000000
0.000525,0.049470,0.290741,376.000000
0.004104,0.051250,0.290491,408.000000
0.008978,0.052123,0.290267,440.000000
0.013215,0.052713,0.290076,472.000000
0.017076,0.053105,0.289916,503.000000
0.021188,0.052856,0.289786,535.000000
0.025278,0.052118,0.289682,568.000000
0.029241,0.049566,0.289600,600.000000
0.033130,0.047341,0.289535,632.000000
0.036886,0.041514,0.289484,663.000000
0.040259,0.037261,0.289451,712.000000
0.042999,0.028616,0.289444,743.000000
0.045687,0.023414,0.289443,775.000000
0.048263,0.016997,0.289450,807.000000
0.050073,0.009155,0.289480,839.000000
0.051727,0.002263,0.289514,872.000000
0.053001,-0.005416,0.289563,903.000000
0.053537,-0.012562,0.289607,935.000000
0.053844,-0.020569,0.289643,967.000000
0.054015,-0.027930,0.289673,999.000000
0.053766,-0.035819,0.289687,1032.000000
0.052818,-0.043019,0.289657,1063.000000
0.050513,-0.050776,0.289486,1111.000000
0.046972,-0.056321,0.288985,1144.000000
0.042574,-0.063110,0.288103,1176.000000
0.038050,-0.066305,0.286384,1207.000000
0.033435,-0.067999,0.283869,1239.000000
0.026375,-0.071109,0.281089,1271.000000
0.020387,-0.074894,0.278493,1304.000000
0.013879,-0.076789,0.275670,1335.000000
0.006820,-0.079785,0.272811,1368.000000
0.001841,-0.082640,0.270225,1399.000000
-0.004541,-0.082879,0.267446,1431.000000
-0.010698,-0.082839,0.264738,1463.000000
-0.015836,-0.083134,0.262525,1512.000000
-0.020831,-0.083180,0.260641,1544.000000
-0.025446,-0.081163,0.258671,1575.000000
-0.030809,-0.079031,0.257007,1608.000000
-0.035292,-0.073998,0.255430,1640.000000
-0.037567,-0.070248,0.254574,1672.000000
-0.040237,-0.063332,0.253994,1704.000000
-0.041698,-0.056491,0.253486,1736.000000
-0.043235,-0.048930,0.253112,1770.000000
-0.044122,-0.039938,0.252815,1801.000000
-0.044462,-0.031955,0.252554,1834.000000
-0.044783,-0.023667,0.252301,1880.000000
-0.044762,-0.015276,0.252120,1912.000000
-0.044068,-0.007899,0.251977,1944.000000
-0.043214,-0.001284,0.251865,1975.000000
-0.041973,0.006631,0.251775,2008.000000
-0.040210,0.013534,0.251703,2040.000000
