<x>,<y>,<z>,<t>
0.045546,0.052387,0.382085,22.000000
0.045770,0.052312,0.381596,54.000000
0.046190,0.052079,0.381154,86.000000
0.047373,0.052077,0.380732,119.000000
0.048629,0.052071,0.380328,150.000000
0.049953,0.051917,0.379905,198.000000
0.053283,0.052246,0.379513,230.000000
0.055815,0.051590,0.379015,263.000000
0.059779,0.051697,0.378531,294.000000
0.063837,0.052687,0.378109,326.000000
0.068661,0.053194,0.377663,359.000000
0.072924,0.053239,0.377184,391.000000
0.077915,0.054103,0.376573,423.000000
0.082282,0.054165,0.375721,454.000000
0.086723,0.055508,0.374810,486.000000
0.091208,0.055974,0.373741,518.000000
0.094766,0.056687,0.372701,549.000000
0.097426,0.057394,0.371729,598.000000
0.100292,0.058484,0.370841,629.000000
0.102563,0.058827,0.369969,662.000000
0.104498,0.058944,0.369130,694.000000
0.106113,0.059049,0.368114,726.000000
0.106983,0.058980,0.367127,758.000000
0.107745,0.058751,0.366214,791.000000
0.108284,0.058169,0.365312,822.000000
0.108647,0.057398,0.364463,853.000000
0.108765,0.055994,0.363680,885.000000
0.108817,0.054176,0.362962,917.000000
0.108819,0.051991,0.362229,950.000000
0.108823,0.050439,0.361584,998.000000
0.108755,0.049317,0.361021,1029.000000
0.108797,0.048880,0.360462,1063.000000
0.108954,0.046425,0.359924,1094.000000
0.109357,0.045181,0.359309,1126.000000
0.109677,0.043565,0.358642,1158.000000
0.110347,0.041991,0.358038,1190.000000
0.111088,0.039690,0.357268,1222.000000
0.111711,0.035878,0.356371,1254.000000
0.112776,0.032930,0.355321,1286.000000
0.114000,0.028891,0.354219,1318.000000
0.114927,0.024292,0.352971,1350.000000
0.116074,0.019734,0.351483,1398.000000
0.117043,0.016132,0.349895,1430.000000
0.117978,0.012701,0.348419,1463.000000
0.119025,0.009202,0.346925,1495.000000
0.119641,0.004067,0.345499,1526.000000
0.120210,0.001038,0.343622,1559.000000
0.120706,-0.003063,0.341754,1591.000000
0.120968,-0.006809,0.339800,1623.000000
0.121289,-0.010863,0.337770,1655.000000
0.121446,-0.014555,0.335872,1685.000000
0.121586,-0.016406,0.334070,1719.000000
0.121602,-0.019771,0.332664,1765.000000
0.121574,-0.021913,0.331436,1799.000000
0.121367,-0.025641,0.330111,1829.000000
0.121329,-0.027822,0.328974,1864.000000
0.121269,-0.029435,0.327943,1893.000000
0.121080,-0.030895,0.326985,1928.000000
0.120908,-0.031547,0.326192,1957.000000
0.120611,-0.032456,0.325363,1991.000000
0.120137,-0.032646,0.324705,2021.000000
0.119460,-0.032947,0.324142,2055.000000
0.118364,-0.033442,0.323641,2084.000000
0.116694,-0.033945,0.323228,2119.000000
0.114879,-0.034300,0.322920,2164.000000
0.112401,-0.034208,0.322642,2199.000000
0.109018,-0.034615,0.322340,2229.000000
0.105261,-0.034734,0.322051,2264.000000
0.100789,-0.035030,0.321643,2293.000000
0.096238,-0.035409,0.321210,2327.000000
0.090707,-0.035597,0.320769,2357.000000
0.086098,-0.035722,0.320318,2391.000000
0.081597,-0.035783,0.319863,2421.000000
0.077209,-0.035693,0.319415,2455.000000
0.073186,-0.035918,0.319025,2485.000000
0.068918,-0.035926,0.318690,2519.000000
0.065183,-0.035960,0.318421,2564.000000
0.061015,-0.035960,0.318215,2599.000000
0.057372,-0.035405,0.318061,2628.000000
0.054529,-0.034969,0.317934,2664.000000
0.051929,-0.034595,0.317830,2693.000000
0.049344,-0.034478,0.317746,2727.000000
0.047220,-0.034627,0.317672,2757.000000
0.045740,-0.034440,0.317609,2792.000000
0.044490,-0.034133,0.317555,2821.000000
0.043662,-0.033444,0.317506,2854.000000
0.043165,-0.033102,0.317460,2885.000000
0.042912,-0.032793,0.317415,2919.000000
0.042678,-0.032483,0.317371,2964.000000
0.042406,-0.032310,0.317329,2998.000000
0.042289,-0.032202,0.317281,3029.000000
0.042094,-0.032247,0.317232,3063.000000
0.041908,-0.031910,0.317184,3093.000000
0.041898,-0.030834,0.317143,3127.000000
0.041879,-0.028187,0.317109,3157.000000
0.041867,-0.027521,0.317080,3192.000000
0.041833,-0.025215,0.317056,3221.000000
0.041810,-0.021840,0.317042,3255.000000
0.041773,-0.015339,0.317042,3285.000000
0.041753,-0.012521,0.317059,3320.000000
0.041642,-0.010075,0.317106,3365.000000
0.041360,-0.005076,0.317207,3399.000000
0.041049,-0.001776,0.317418,3428.000000
0.040851,0.002284,0.317758,3463.000000
0.040445,0.005348,0.318207,3495.000000
0.040048,0.009388,0.318791,3527.000000
0.039538,0.012836,0.319563,3559.000000
0.038921,0.016105,0.320477,3591.000000
0.038480,0.018849,0.321708,3623.000000
0.038017,0.022568,0.323118,3653.000000
0.037794,0.025368,0.324750,3687.000000
0.037517,0.026475,0.326184,3736.000000
0.037377,0.029516,0.327523,3767.000000
0.037330,0.031546,0.329010,3798.000000
0.037336,0.033445,0.330520,3830.000000
0.037334,0.035755,0.332160,3863.000000
0.037361,0.036872,0.333795,3896.000000
0.037556,0.037825,0.335310,3924.000000
0.037767,0.039150,0.336686,3957.000000
0.037942,0.040660,0.338217,3991.000000
0.038093,0.042355,0.339750,4023.000000
