<x>,<y>,<z>,<t>
-0.002404,-0.003512,0.404313,28.000000
-0.002557,-0.003610,0.404117,59.000000
-0.002719,-0.003701,0.403788,92.000000
-0.002861,-0.003768,0.403391,124.000000
-0.003013,-0.003594,0.402887,155.000000
-0.003352,-0.003267,0.402294,187.000000
-0.003770,-0.002719,0.401662,220.000000
-0.004206,-0.002287,0.400948,253.000000
-0.005099,-0.002005,0.400212,284.000000
-0.006272,-0.001403,0.399454,334.000000
-0.007245,-0.000687,0.398671,364.000000
-0.009747,0.001730,0.398075,396.000000
-0.011086,0.001900,0.397643,428.000000
-0.012816,0.002624,0.397351,460.000000
-0.015446,0.004655,0.397164,493.000000
-0.018281,0.007161,0.397063,525.000000
-0.022187,0.010271,0.397060,558.000000
-0.025035,0.012818,0.397254,587.000000
-0.028450,0.015321,0.397988,620.000000
-0.031287,0.016150,0.399125,651.000000
-0.033717,0.016832,0.400650,683.000000
-0.035477,0.015763,0.401834,732.000000
-0.037363,0.015342,0.402858,763.000000
-0.039707,0.014297,0.404023,796.000000
-0.041888,0.011912,0.405077,827.000000
-0.043984,0.009225,0.406073,860.000000
-0.045817,0.007107,0.406958,892.000000
-0.046728,0.002322,0.407680,924.000000
-0.047967,-0.001476,0.408227,955.000000
-0.048360,-0.009770,0.408652,987.000000
-0.049317,-0.013742,0.408945,1019.000000
-0.050167,-0.017077,0.409159,1051.000000
-0.050959,-0.019223,0.409320,1099.000000
-0.051370,-0.022600,0.409441,1131.000000
-0.051713,-0.025204,0.409533,1163.000000
-0.051659,-0.027524,0.409599,1195.000000
-0.050849,-0.029826,0.409606,1228.000000
-0.048689,-0.033257,0.409493,1260.000000
-0.045493,-0.035691,0.409090,1292.000000
-0.040807,-0.038080,0.408366,1323.000000
-0.035559,-0.040653,0.407443,1356.000000
-0.031326,-0.041455,0.406267,1388.000000
-0.027026,-0.041831,0.405037,1420.000000
-0.022822,-0.041601,0.403883,1452.000000
-0.019063,-0.041413,0.402984,1500.000000
