<x>,<y>,<z>,<t>
0.030538,-0.008730,0.347735,15.000000
0.029586,-0.008648,0.346723,47.000000
0.028837,-0.007139,0.345827,79.000000
0.028677,-0.005861,0.344909,113.000000
0.028697,-0.005172,0.343933,143.000000
0.028826,-0.003724,0.342980,176.000000
0.029349,-0.001047,0.342140,208.000000
0.030583,-0.000392,0.341291,235.000000
0.032049,0.001151,0.340424,269.000000
0.033803,0.006549,0.339740,321.000000
0.036359,0.010198,0.339184,349.000000
0.038682,0.012675,0.338699,383.000000
0.040862,0.016318,0.338325,416.000000
0.043307,0.021344,0.338054,447.000000
0.045501,0.026413,0.337859,478.000000
0.047585,0.036544,0.337721,510.000000
0.049597,0.040919,0.337647,542.000000
0.051553,0.045038,0.337639,574.000000
0.053070,0.055974,0.337886,606.000000
0.054411,0.059268,0.338642,637.000000
0.055965,0.056559,0.339261,670.000000
0.057375,0.056561,0.340117,718.000000
0.059073,0.057832,0.341258,749.000000
0.060372,0.061685,0.342830,782.000000
0.061494,0.065961,0.345113,812.000000
0.062518,0.075125,0.348487,846.000000
0.063299,0.077351,0.351553,878.000000
0.063515,0.074778,0.353421,910.000000
0.063950,0.075394,0.355581,942.000000
0.064753,0.077408,0.357892,974.000000
0.065619,0.076531,0.359645,1005.000000
0.067529,0.075061,0.361036,1038.000000
0.069336,0.072191,0.362081,1070.000000
0.071485,0.067972,0.362837,1119.000000
0.073759,0.065398,0.363449,1149.000000
0.076512,0.061974,0.363904,1181.000000
0.079147,0.058980,0.364221,1213.000000
0.082036,0.053686,0.364440,1245.000000
0.084466,0.048564,0.364591,1277.000000
0.087529,0.043155,0.364675,1309.000000
0.090879,0.038028,0.364692,1342.000000
0.093739,0.034244,0.364682,1373.000000
0.096791,0.029527,0.364526,1405.000000
0.099505,0.024166,0.364199,1438.000000
0.101916,0.019494,0.363682,1469.000000
0.103884,0.013817,0.362860,1519.000000
0.105741,0.010081,0.361873,1550.000000
0.107001,0.006831,0.360898,1582.000000
0.107799,0.003405,0.359882,1614.000000
0.108348,0.000484,0.358728,1646.000000
0.108514,-0.000064,0.357746,1678.000000
0.108516,-0.000870,0.356761,1710.000000
0.108242,-0.001709,0.355838,1742.000000
0.107470,-0.001861,0.354958,1775.000000
0.106339,-0.001869,0.354130,1805.000000
0.104695,-0.001870,0.353344,1838.000000
0.102608,-0.000931,0.352708,1870.000000
0.099813,-0.000121,0.352138,1918.000000
0.096510,0.001723,0.351685,1950.000000
0.092058,0.001978,0.351256,1983.000000
0.086629,0.002239,0.350846,2013.000000
0.080827,0.001805,0.350384,2048.000000
0.074754,0.000523,0.349765,2078.000000
0.068442,0.000528,0.349113,2111.000000
0.062857,-0.000267,0.348205,2141.000000
0.056641,-0.000307,0.347265,2176.000000
0.051286,-0.001246,0.345991,2204.000000
0.046489,-0.001769,0.344529,2238.000000
0.042125,-0.003199,0.342901,2284.000000
0.037710,-0.003378,0.341462,2319.000000
0.034281,-0.003579,0.339955,2349.000000
0.031629,-0.003796,0.338414,2380.000000
0.030132,-0.004081,0.336830,2412.000000
0.028600,-0.004346,0.335344,2444.000000
0.027747,-0.004087,0.334014,2477.000000
0.027283,-0.004321,0.332748,2509.000000
0.027017,-0.004255,0.331616,2541.000000
0.026932,-0.004268,0.330628,2573.000000
0.026976,-0.004368,0.329834,2606.000000
0.027144,-0.004701,0.329264,2636.000000
0.027489,-0.005333,0.328898,2684.000000
0.028229,-0.006578,0.328654,2716.000000
0.029212,-0.007795,0.328562,2751.000000
0.030679,-0.011013,0.328645,2780.000000
0.032250,-0.012040,0.329525,2815.000000
0.033887,-0.013038,0.332353,2844.000000
0.035836,-0.015126,0.336387,2876.000000
0.037993,-0.016426,0.341268,2908.000000
0.040001,-0.017444,0.346004,2942.000000
0.042491,-0.019851,0.350332,2972.000000
0.045177,-0.021876,0.355248,3004.000000
0.047743,-0.024320,0.359883,3038.000000
0.050477,-0.025464,0.364428,3086.000000
0.052744,-0.027559,0.368489,3117.000000
0.055316,-0.029472,0.372626,3148.000000
0.056969,-0.030939,0.376531,3182.000000
0.058815,-0.033700,0.380213,3213.000000
0.060128,-0.035952,0.384022,3246.000000
0.061680,-0.038634,0.387993,3278.000000
0.063129,-0.040142,0.392130,3310.000000
0.064063,-0.041349,0.396147,3342.000000
0.065536,-0.041597,0.399994,3374.000000
0.067058,-0.042818,0.403385,3405.000000
0.068975,-0.044218,0.406352,3437.000000
0.070551,-0.045271,0.409379,3484.000000
0.072758,-0.045567,0.412380,3517.000000
0.074756,-0.045778,0.415179,3549.000000
0.076917,-0.045706,0.417674,3582.000000
0.078886,-0.045656,0.419663,3613.000000
0.080387,-0.045743,0.421164,3646.000000
0.081617,-0.045674,0.422355,3676.000000
0.082601,-0.045229,0.423346,3710.000000
0.083458,-0.045043,0.424082,3740.000000
0.084252,-0.044214,0.424639,3773.000000
0.085240,-0.040325,0.425083,3802.000000
0.086299,-0.037976,0.425406,3837.000000
0.087720,-0.037209,0.425628,3883.000000
0.089218,-0.035910,0.425754,3917.000000
0.090629,-0.033056,0.425799,3947.000000
0.092411,-0.028597,0.425784,3982.000000
0.094237,-0.026346,0.425500,4012.000000
0.096156,-0.023942,0.424608,4046.000000
0.098120,-0.020023,0.423039,4078.000000
0.099402,-0.013763,0.421190,4110.000000
0.100613,-0.011530,0.418782,4142.000000
0.101865,-0.011148,0.415509,4174.000000
0.102779,-0.009894,0.411998,4205.000000
0.103834,-0.006172,0.408743,4254.000000
0.104332,-0.003894,0.405228,4284.000000
0.104934,-0.003225,0.401020,4317.000000
0.105289,-0.002734,0.396983,4347.000000
0.105393,-0.000485,0.393628,4382.000000
0.105385,-0.000467,0.389957,4412.000000
0.105092,-0.000357,0.387035,4446.000000
0.104351,-0.000778,0.383924,4476.000000
0.103295,-0.001148,0.381116,4510.000000
0.102065,-0.001108,0.378944,4540.000000
0.100833,-0.002654,0.376782,4574.000000
0.099289,-0.003966,0.374943,4603.000000
