<x>,<y>,<z>,<t>
-0.029960,0.048443,0.247061,17.000000
-0.029886,0.048243,0.247105,49.000000
-0.029872,0.048173,0.247139,82.000000
-0.029835,0.048090,0.247166,114.000000
-0.029823,0.048235,0.247183,161.000000
-0.029823,0.048780,0.247191,194.000000
-0.029773,0.050219,0.247192,225.000000
-0.029092,0.051404,0.247186,257.000000
-0.027922,0.054092,0.247142,289.000000
-0.026103,0.056492,0.247022,321.000000
-0.022996,0.059606,0.246733,352.000000
-0.020432,0.062870,0.246080,385.000000
-0.017357,0.065744,0.245057,416.000000
-0.014259,0.067382,0.243856,450.000000
-0.011183,0.069175,0.242458,480.000000
-0.008290,0.069951,0.241199,513.000000
-0.004716,0.070841,0.240110,563.000000
-0.001156,0.071576,0.239145,593.000000
0.002273,0.071965,0.238259,624.000000
0.006260,0.072312,0.237458,656.000000
0.010198,0.072268,0.236752,688.000000
0.013719,0.072262,0.236152,720.000000
0.016267,0.072263,0.235637,752.000000
0.019750,0.071654,0.235227,785.000000
0.022988,0.070452,0.234919,817.000000
0.025185,0.068734,0.234661,849.000000
0.027493,0.065028,0.234454,880.000000
0.029934,0.060700,0.234290,913.000000
0.031754,0.055608,0.234158,961.000000
0.033023,0.052083,0.234046,993.000000
0.034445,0.045353,0.233957,1025.000000
0.034686,0.039942,0.233875,1057.000000
0.034832,0.034296,0.233796,1089.000000
0.034936,0.029776,0.233704,1121.000000
0.034787,0.026482,0.233540,1155.000000
0.034028,0.020306,0.233326,1185.000000
0.032630,0.017325,0.233010,1220.000000
0.030463,0.014165,0.232601,1250.000000
0.027368,0.010791,0.232092,1283.000000
0.024090,0.006625,0.231474,1330.000000
0.020750,0.004146,0.230787,1365.000000
0.016463,0.002441,0.230046,1394.000000
0.012298,0.000583,0.229270,1428.000000
0.008458,-0.000258,0.228484,1457.000000
0.004616,-0.001721,0.227791,1489.000000
0.000929,-0.001870,0.227073,1521.000000
-0.002377,-0.002162,0.226442,1554.000000
-0.006594,-0.002200,0.225883,1586.000000
-0.010202,-0.002088,0.225393,1618.000000
-0.013034,-0.001409,0.224963,1650.000000
-0.015828,-0.000459,0.224609,1682.000000
-0.018382,0.001422,0.224306,1729.000000
-0.021307,0.002444,0.224057,1762.000000
-0.023324,0.004438,0.223847,1794.000000
-0.024806,0.007375,0.223670,1825.000000
-0.025907,0.010132,0.223525,1857.000000
-0.026899,0.012811,0.223410,1889.000000
-0.027883,0.015551,0.223321,1921.000000
-0.028124,0.018134,0.223251,1953.000000
-0.028673,0.022486,0.223196,1985.000000
-0.028962,0.025747,0.223157,2017.000000
-0.029055,0.028350,0.223138,2049.000000
-0.029183,0.031295,0.223137,2081.000000
-0.029183,0.034054,0.223147,2130.000000
-0.029169,0.037084,0.223185,2164.000000
-0.029043,0.039319,0.223262,2192.000000
-0.028990,0.041081,0.223369,2225.000000
-0.028858,0.042206,0.223522,2257.000000
-0.028745,0.042957,0.223714,2288.000000
-0.028604,0.043811,0.223942,2321.000000
-0.028503,0.043997,0.224190,2352.000000
-0.028404,0.044000,0.224471,2384.000000
-0.028341,0.043251,0.224838,2417.000000
-0.028074,0.040913,0.225313,2448.000000
-0.027371,0.037597,0.225883,2481.000000
-0.026813,0.033266,0.226592,2529.000000
-0.026180,0.029465,0.227418,2562.000000
-0.025219,0.023927,0.228560,2593.000000
-0.023438,0.019053,0.229894,2625.000000
-0.022004,0.014701,0.231407,2657.000000
-0.019967,0.009590,0.233179,2689.000000
-0.018610,0.004300,0.235163,2721.000000
-0.016577,0.000489,0.237233,2753.000000
-0.014503,-0.004045,0.239502,2784.000000
-0.012521,-0.007976,0.241626,2816.000000
-0.010971,-0.010590,0.243617,2848.000000
-0.009391,-0.013569,0.245572,2883.000000
-0.007690,-0.016080,0.247468,2932.000000
-0.006120,-0.018962,0.249234,2962.000000
-0.004812,-0.021522,0.250983,2993.000000
-0.003248,-0.022638,0.252605,3027.000000
-0.001822,-0.024067,0.254158,3056.000000
-0.000978,-0.025556,0.255474,3090.000000
-0.000441,-0.025798,0.256602,3120.000000
0.000091,-0.026762,0.257625,3155.000000
0.000715,-0.027305,0.258497,3184.000000
0.001391,-0.028311,0.259306,3218.000000
0.001566,-0.028649,0.260013,3248.000000
0.002160,-0.028623,0.260583,3300.000000
0.002527,-0.028431,0.261085,3329.000000
0.002894,-0.027942,0.261504,3363.000000
0.003895,-0.026809,0.261855,3393.000000
0.005849,-0.024535,0.262155,3428.000000
0.007532,-0.020786,0.262381,3457.000000
0.010215,-0.014653,0.262548,3491.000000
0.014107,-0.009699,0.262674,3521.000000
0.017320,-0.004326,0.262766,3556.000000
0.021057,0.001393,0.262817,3585.000000
0.024298,0.008572,0.262826,3616.000000
0.027408,0.014352,0.262770,3648.000000
0.029195,0.021031,0.262475,3697.000000
0.031478,0.024910,0.262060,3729.000000
0.033250,0.029059,0.261486,3761.000000
0.034902,0.032509,0.260761,3793.000000
0.035915,0.034969,0.259956,3825.000000
0.036556,0.036715,0.259124,3857.000000
0.036735,0.037586,0.258269,3888.000000
0.036709,0.038432,0.257373,3921.000000
0.036572,0.038849,0.256566,3952.000000
0.036341,0.038849,0.255839,3985.000000
0.035638,0.038824,0.255164,4016.000000
0.035131,0.038813,0.254557,4049.000000
