<x>,<y>,<z>,<t>
-0.010621,0.035430,0.285881,24.000000
-0.011157,0.035621,0.284330,74.000000
-0.011528,0.035653,0.282914,105.000000
-0.011670,0.035600,0.281616,137.000000
-0.011923,0.036235,0.280347,169.000000
-0.011796,0.036248,0.279241,201.000000
-0.011163,0.035667,0.278358,233.000000
-0.010337,0.035949,0.277578,264.000000
-0.008310,0.036267,0.276939,297.000000
-0.005173,0.036722,0.276446,329.000000
-0.001083,0.037567,0.276030,360.000000
0.003630,0.038830,0.275678,394.000000
0.009493,0.039161,0.275391,424.000000
0.015865,0.039540,0.275159,475.000000
0.021489,0.040873,0.274970,504.000000
0.027794,0.042206,0.274817,536.000000
0.033654,0.041727,0.274702,568.000000
0.039494,0.042673,0.274610,600.000000
0.043871,0.042452,0.274537,632.000000
0.048871,0.043670,0.274479,664.000000
0.052943,0.043688,0.274431,696.000000
0.055669,0.043575,0.274393,727.000000
0.058220,0.042391,0.274367,760.000000
0.059895,0.042079,0.274349,792.000000
0.061604,0.041338,0.274340,824.000000
0.063034,0.040949,0.274338,872.000000
0.064005,0.040304,0.274341,903.000000
0.064968,0.040277,0.274345,935.000000
0.065312,0.040242,0.274353,966.000000
0.065572,0.038932,0.274370,999.000000
0.065689,0.036618,0.274413,1032.000000
0.065712,0.036208,0.274474,1064.000000
0.065939,0.033007,0.274588,1096.000000
0.066110,0.031385,0.274763,1127.000000
0.066570,0.028153,0.275008,1159.000000
0.067167,0.023214,0.275358,1192.000000
0.067516,0.016136,0.275921,1240.000000
0.067707,0.011719,0.276730,1272.000000
0.067843,0.006623,0.277748,1303.000000
0.068182,-0.001259,0.279120,1335.000000
0.068613,-0.007328,0.280654,1368.000000
0.069079,-0.014185,0.282134,1399.000000
0.069831,-0.018761,0.283683,1431.000000
0.070056,-0.028607,0.285766,1464.000000
0.070154,-0.034256,0.287776,1496.000000
0.070269,-0.041300,0.289829,1527.000000
0.070302,-0.045290,0.291844,1559.000000
0.070353,-0.049584,0.293652,1591.000000
0.070349,-0.056301,0.295512,1639.000000
0.070259,-0.059245,0.297092,1670.000000
0.070038,-0.064475,0.298515,1703.000000
0.069882,-0.065997,0.299708,1735.000000
0.069442,-0.066301,0.300561,1767.000000
0.068810,-0.067517,0.301258,1799.000000
0.067858,-0.068461,0.301867,1831.000000
0.066055,-0.069103,0.302391,1864.000000
0.062661,-0.069332,0.302854,1896.000000
0.059812,-0.069390,0.303249,1928.000000
0.056598,-0.069529,0.303584,1960.000000
0.053619,-0.071740,0.303956,1991.000000
0.047454,-0.071239,0.304259,2039.000000
0.040746,-0.071308,0.304541,2072.000000
0.036696,-0.071847,0.304777,2104.000000
0.029852,-0.071514,0.304953,2136.000000
0.024065,-0.071310,0.305088,2168.000000
0.019510,-0.071655,0.305199,2200.000000
0.015346,-0.072052,0.305306,2232.000000
0.012202,-0.072418,0.305394,2264.000000
0.008816,-0.072445,0.305463,2295.000000
0.004572,-0.072225,0.305513,2328.000000
0.001583,-0.071403,0.305544,2360.000000
0.000133,-0.071419,0.305567,2391.000000
-0.001971,-0.069423,0.305566,2440.000000
-0.003842,-0.066654,0.305538,2472.000000
-0.005886,-0.060929,0.305353,2504.000000
-0.006291,-0.057601,0.305039,2536.000000
-0.006565,-0.052154,0.304569,2568.000000
-0.006704,-0.044509,0.303916,2600.000000
-0.006816,-0.034807,0.303173,2632.000000
-0.006810,-0.024750,0.302113,2664.000000
-0.006731,-0.017034,0.301296,2696.000000
-0.006443,-0.007140,0.300540,2728.000000
-0.006267,0.004191,0.299769,2760.000000
-0.005420,0.008537,0.299151,2791.000000
-0.005162,0.017154,0.298609,2840.000000
-0.004883,0.022583,0.298175,2872.000000
-0.004686,0.026240,0.297808,2903.000000
-0.004657,0.030931,0.297488,2935.000000
-0.004733,0.032949,0.297192,2968.000000
-0.004906,0.034195,0.296915,3000.000000
-0.004983,0.034762,0.296619,3032.000000
-0.005146,0.034792,0.296340,3064.000000
-0.005295,0.034810,0.296043,3095.000000
-0.005262,0.033541,0.295755,3128.000000
-0.005373,0.033320,0.295465,3159.000000
-0.005393,0.032987,0.295161,3207.000000
-0.005386,0.031826,0.294887,3239.000000
-0.005399,0.031830,0.294651,3272.000000
-0.005595,0.032263,0.294473,3304.000000
-0.005600,0.032269,0.294343,3336.000000
-0.005651,0.032561,0.294314,3367.000000
-0.005709,0.032652,0.294657,3399.000000
-0.005172,0.032295,0.296984,3431.000000
-0.004625,0.032738,0.301815,3464.000000
-0.004455,0.033093,0.307587,3495.000000
-0.003884,0.033101,0.313226,3528.000000
-0.003817,0.033256,0.318133,3559.000000
-0.003823,0.033270,0.322156,3607.000000
-0.003838,0.033121,0.325549,3639.000000
-0.003871,0.033240,0.328349,3673.000000
-0.003901,0.033791,0.330547,3706.000000
-0.004114,0.035601,0.332302,3737.000000
-0.004201,0.038041,0.333959,3766.000000
-0.003744,0.038458,0.335647,3801.000000
-0.002188,0.039048,0.337310,3833.000000
0.000548,0.039953,0.338921,3866.000000
0.003945,0.041783,0.340378,3895.000000
0.010368,0.042010,0.341637,3929.000000
0.015980,0.043646,0.342597,3960.000000
0.023634,0.043934,0.343310,4008.000000
0.030655,0.044920,0.343797,4041.000000
0.037553,0.044924,0.344191,4073.000000
0.044755,0.045422,0.344516,4106.000000
0.050861,0.044700,0.344787,4137.000000
0.055579,0.044983,0.345040,4169.000000
0.059629,0.044267,0.345255,4201.000000
0.062218,0.043730,0.345449,4234.000000
0.064246,0.043866,0.345615,4266.000000
0.065486,0.043576,0.345752,4297.000000
0.066669,0.042285,0.345866,4328.000000
0.066957,0.041907,0.345962,4361.000000
0.067148,0.040886,0.346045,4407.000000
