<x>,<y>,<z>,<t>
0.015957,-0.014368,0.252968,26.000000
0.013592,-0.013814,0.253605,57.000000
0.012212,-0.013135,0.254096,89.000000
0.011860,-0.011244,0.254479,123.000000
0.012068,-0.006675,0.254777,157.000000
0.013543,0.000897,0.255082,186.000000
0.016432,0.009902,0.255556,218.000000
0.021160,0.018672,0.256682,250.000000
0.026281,0.032570,0.259381,282.000000
0.032113,0.042631,0.263496,329.000000
0.038313,0.049768,0.268069,362.000000
0.043069,0.061919,0.272754,393.000000
0.047765,0.069712,0.276893,426.000000
0.052010,0.076100,0.280756,457.000000
0.055176,0.082849,0.284607,488.000000
0.058283,0.084955,0.287837,520.000000
0.062775,0.085407,0.290821,552.000000
0.065773,0.085398,0.293387,585.000000
0.069507,0.083504,0.296050,616.000000
0.074624,0.078291,0.297919,649.000000
0.081349,0.067264,0.299205,681.000000
0.086933,0.058559,0.300017,729.000000
0.092969,0.047850,0.300497,761.000000
0.096766,0.039630,0.300803,793.000000
0.101717,0.029073,0.301005,824.000000
0.106047,0.020211,0.301146,856.000000
0.110430,0.011652,0.301237,888.000000
0.114589,0.003922,0.301288,921.000000
0.118191,-0.001710,0.301293,953.000000
0.120807,-0.005950,0.301276,984.000000
0.122657,-0.008684,0.301168,1017.000000
0.124128,-0.009760,0.300923,1049.000000
0.123995,-0.010651,0.300643,1097.000000
0.122210,-0.011781,0.300374,1130.000000
0.119056,-0.012055,0.300168,1162.000000
0.113317,-0.013161,0.299913,1194.000000
0.106071,-0.013199,0.299576,1225.000000
0.095215,-0.013878,0.299111,1258.000000
0.083544,-0.013858,0.298290,1289.000000
0.071624,-0.014235,0.296794,1322.000000
0.060270,-0.014850,0.295086,1354.000000
0.049794,-0.015386,0.293104,1385.000000
0.040476,-0.016507,0.290907,1418.000000
0.032932,-0.016647,0.288814,1449.000000
0.026759,-0.016688,0.287055,1498.000000
0.021962,-0.016725,0.285642,1530.000000
0.018966,-0.016745,0.284447,1562.000000
0.016706,-0.016499,0.283424,1594.000000
0.015272,-0.016312,0.282529,1627.000000
0.014578,-0.016144,0.281758,1657.000000
0.014259,-0.016026,0.281169,1689.000000
0.014073,-0.015495,0.280777,1722.000000
0.013650,-0.014823,0.280621,1752.000000
0.012856,-0.013802,0.282116,1785.000000
0.011740,-0.012827,0.295140,1816.000000
0.010436,-0.012116,0.310277,1848.000000
0.009201,-0.010775,0.323401,1897.000000
0.007973,-0.010533,0.337103,1928.000000
0.006569,-0.010400,0.347235,1960.000000
0.005655,-0.010442,0.355558,1992.000000
0.005004,-0.010498,0.364529,2024.000000
0.004512,-0.011701,0.370924,2056.000000
0.004367,-0.012573,0.376374,2088.000000
0.004241,-0.012891,0.380877,2119.000000
0.004245,-0.013173,0.384174,2152.000000
0.004971,-0.012416,0.386675,2183.000000
0.007544,-0.012367,0.388476,2215.000000
0.011356,-0.012117,0.389586,2247.000000
0.018110,-0.012214,0.390203,2295.000000
0.026107,-0.011959,0.390562,2328.000000
0.034895,-0.011594,0.390664,2360.000000
0.045033,-0.011224,0.390573,2392.000000
0.055196,-0.011144,0.390122,2424.000000
0.064872,-0.010991,0.389279,2456.000000
0.072596,-0.010920,0.388316,2487.000000
0.081506,-0.010653,0.387490,2520.000000
0.087558,-0.011584,0.386866,2551.000000
0.091959,-0.011692,0.386380,2584.000000
0.095550,-0.011573,0.386012,2616.000000
0.098313,-0.011597,0.385734,2648.000000
0.100214,-0.011818,0.385504,2696.000000
0.101855,-0.012098,0.385321,2727.000000
0.103723,-0.012044,0.385173,2759.000000
0.104740,-0.012306,0.385056,2792.000000
0.105828,-0.012185,0.384963,2824.000000
0.105962,-0.012191,0.384880,2856.000000
0.106251,-0.011997,0.384788,2888.000000
0.106232,-0.012523,0.384635,2920.000000
0.106357,-0.012385,0.384298,2952.000000
0.106294,-0.012377,0.383344,2985.000000
0.106307,-0.012376,0.379342,3016.000000
0.106324,-0.012435,0.368115,3064.000000
0.106655,-0.012687,0.356125,3097.000000
0.107103,-0.012472,0.340018,3129.000000
0.108175,-0.012425,0.330989,3162.000000
0.108732,-0.011985,0.322397,3193.000000
0.109263,-0.011507,0.314149,3227.000000
0.109270,-0.009978,0.305941,3257.000000
0.109272,-0.008422,0.299564,3289.000000
0.109040,-0.008179,0.293725,3322.000000
0.108987,-0.007325,0.288866,3355.000000
0.108984,-0.006292,0.284332,3385.000000
0.108923,-0.004996,0.280458,3416.000000
0.109031,-0.004536,0.277489,3466.000000
0.109022,-0.004232,0.275135,3498.000000
0.109072,-0.003237,0.272930,3531.000000
0.109268,-0.003289,0.271276,3561.000000
0.109352,-0.003180,0.269746,3595.000000
0.109470,-0.003183,0.268450,3625.000000
