<x>,<y>,<z>,<t>
-0.070677,0.003748,0.225241,12.000000
-0.071579,0.003163,0.224615,44.000000
-0.072051,0.002254,0.223868,77.000000
-0.072218,0.001574,0.223024,110.000000
-0.072207,0.000801,0.222053,143.000000
-0.072145,0.000299,0.220959,173.000000
-0.071915,0.000070,0.219841,204.000000
-0.071475,-0.000895,0.218766,238.000000
-0.070730,-0.000674,0.217701,270.000000
-0.069661,0.000808,0.216778,317.000000
-0.067685,0.006400,0.215944,350.000000
-0.065250,0.014932,0.215334,380.000000
-0.061801,0.025245,0.214955,413.000000
-0.058503,0.039944,0.214728,444.000000
-0.054706,0.055254,0.214672,475.000000
-0.051575,0.067575,0.214837,507.000000
-0.046951,0.074538,0.215836,540.000000
-0.040641,0.078901,0.218769,570.000000
-0.035246,0.083846,0.222860,605.000000
-0.031063,0.088930,0.228090,633.000000
-0.016489,0.103908,0.273379,813.000000
-0.017295,0.103897,0.269720,842.000000
-0.016571,0.099492,0.267283,874.000000
-0.011138,0.092528,0.265556,907.000000
-0.000650,0.082293,0.264617,939.000000
0.012080,0.070965,0.264042,972.000000
0.026608,0.056613,0.263669,1003.000000
0.042019,0.043392,0.263392,1036.000000
0.056017,0.024679,0.263152,1068.000000
0.069881,0.011575,0.262945,1116.000000
0.081529,-0.000580,0.262766,1148.000000
0.090516,-0.011865,0.262612,1179.000000
0.097040,-0.019360,0.262477,1212.000000
0.100358,-0.025479,0.262351,1244.000000
0.101979,-0.027427,0.262222,1276.000000
0.101884,-0.028208,0.262040,1307.000000
0.097415,-0.029248,0.261763,1340.000000
0.087166,-0.029831,0.261205,1371.000000
0.073300,-0.029759,0.260062,1404.000000
0.055155,-0.029720,0.258334,1437.000000
0.035756,-0.028940,0.255657,1469.000000
0.013135,-0.028121,0.251989,1517.000000
-0.007101,-0.027512,0.247589,1548.000000
-0.026209,-0.026771,0.243776,1581.000000
-0.043302,-0.026517,0.240179,1612.000000
-0.056654,-0.026390,0.236896,1646.000000
-0.066501,-0.026131,0.233877,1676.000000
-0.074198,-0.025658,0.231089,1708.000000
-0.079021,-0.025647,0.228773,1740.000000
-0.081919,-0.024780,0.226599,1772.000000
-0.083932,-0.024120,0.224700,1804.000000
-0.084765,-0.024284,0.223286,1837.000000
-0.084969,-0.024356,0.222287,1868.000000
-0.084946,-0.025440,0.221717,1916.000000
-0.084785,-0.026188,0.221511,1949.000000
-0.084594,-0.028462,0.223520,1980.000000
-0.084465,-0.029688,0.235833,2012.000000
-0.084799,-0.032884,0.269636,2043.000000
-0.085688,-0.036331,0.275481,2076.000000
-0.086838,-0.039206,0.299038,2106.000000
-0.088595,-0.043517,0.342126,2138.000000
-0.089519,-0.046222,0.342133,2170.000000
-0.089773,-0.048136,0.344876,2202.000000
-0.089488,-0.049348,0.347277,2234.000000
-0.087973,-0.049894,0.355928,2283.000000
-0.083074,-0.051319,0.361137,2314.000000
-0.073622,-0.051354,0.365637,2346.000000
-0.057178,-0.051197,0.367439,2378.000000
-0.039301,-0.051500,0.368451,2410.000000
-0.016635,-0.050618,0.369086,2441.000000
0.003606,-0.051118,0.369805,2474.000000
0.022706,-0.052666,0.371117,2508.000000
0.042957,-0.054435,0.372831,2538.000000
0.056850,-0.057603,0.374835,2569.000000
0.068453,-0.061713,0.376911,2602.000000
0.076505,-0.064618,0.378614,2637.000000
0.083522,-0.066133,0.379885,2685.000000
0.087605,-0.066769,0.380682,2714.000000
0.090185,-0.066761,0.381156,2746.000000
0.091310,-0.064066,0.381318,2782.000000
0.091276,-0.059804,0.380167,2812.000000
0.091109,-0.050832,0.370033,2844.000000
0.089796,-0.043271,0.347938,2875.000000
0.088503,-0.035021,0.330827,2911.000000
0.087815,-0.026541,0.313157,2940.000000
0.086725,-0.019623,0.296700,2971.000000
0.085759,-0.014716,0.283191,3004.000000
0.085305,-0.009166,0.272297,3036.000000
0.085169,-0.005681,0.264386,3084.000000
0.084995,-0.003009,0.258207,3116.000000
0.084522,-0.001975,0.253029,3149.000000
0.083861,-0.000365,0.248874,3180.000000
0.082803,0.000242,0.245823,3212.000000
0.081697,0.000727,0.243482,3245.000000
0.080544,0.001212,0.241614,3276.000000
0.079103,0.001204,0.240155,3308.000000
0.078143,0.001290,0.238880,3340.000000
