<x>,<y>,<z>,<t>
-0.064893,0.004158,0.320344,9.000000
-0.065338,0.004113,0.320361,40.000000
-0.065851,0.004326,0.320373,89.000000
-0.066067,0.003673,0.320377,123.000000
-0.066321,0.004524,0.320379,156.000000
-0.066709,0.008477,0.320380,187.000000
-0.067090,0.009834,0.320380,218.000000
-0.067147,0.009908,0.322140,250.000000
-0.067260,0.012015,0.322983,282.000000
-0.067295,0.018327,0.323439,316.000000
-0.067276,0.019418,0.323728,346.000000
-0.067291,0.025586,0.323928,379.000000
-0.067279,0.029818,0.324077,409.000000
-0.067439,0.032553,0.324209,442.000000
-0.067056,0.034236,0.324356,489.000000
-0.066875,0.041254,0.324591,521.000000
-0.066881,0.046418,0.324906,553.000000
-0.066286,0.047209,0.325303,585.000000
-0.065507,0.049074,0.325728,619.000000
-0.064142,0.051087,0.326229,648.000000
-0.062402,0.052300,0.326860,682.000000
-0.061067,0.054520,0.327535,715.000000
-0.058497,0.057208,0.328293,744.000000
-0.054990,0.058346,0.328980,776.000000
-0.051868,0.060259,0.329632,809.000000
-0.048493,0.062967,0.330379,841.000000
-0.044716,0.064088,0.330966,889.000000
-0.040715,0.066862,0.331755,921.000000
-0.036174,0.069321,0.332510,953.000000
-0.030823,0.069320,0.333289,983.000000
-0.026265,0.070361,0.334162,1015.000000
-0.021133,0.070640,0.335029,1049.000000
-0.016404,0.071438,0.335838,1081.000000
-0.011332,0.072238,0.336693,1112.000000
-0.006303,0.072272,0.337361,1144.000000
-0.001762,0.072416,0.338169,1177.000000
0.002009,0.072209,0.338945,1208.000000
0.006307,0.071573,0.339590,1240.000000
0.009871,0.070304,0.340067,1289.000000
0.014354,0.066608,0.340563,1321.000000
0.016625,0.063945,0.340994,1353.000000
0.020549,0.060177,0.341286,1384.000000
0.023896,0.056205,0.341555,1417.000000
0.026963,0.051359,0.341752,1449.000000
0.029661,0.045893,0.341897,1481.000000
0.032421,0.041420,0.342004,1513.000000
0.034182,0.035521,0.342039,1545.000000
0.036339,0.030099,0.342041,1577.000000
0.037991,0.025111,0.342004,1609.000000
0.039534,0.019901,0.341838,1641.000000
0.040305,0.014046,0.341329,1689.000000
0.041445,0.008670,0.340558,1722.000000
0.042021,0.003845,0.339489,1754.000000
0.042279,-0.003468,0.338009,1786.000000
0.042400,-0.009180,0.336081,1817.000000
0.042441,-0.015375,0.333975,1850.000000
0.041949,-0.020599,0.331457,1882.000000
0.040447,-0.026406,0.329026,1914.000000
0.038456,-0.034443,0.326530,1945.000000
0.035260,-0.039271,0.324118,1977.000000
0.032201,-0.043008,0.321689,2010.000000
0.028328,-0.045879,0.318878,2058.000000
0.025060,-0.050989,0.316502,2090.000000
0.021057,-0.053169,0.314263,2122.000000
0.016598,-0.053525,0.312542,2154.000000
0.011787,-0.054234,0.311117,2186.000000
0.007582,-0.055538,0.309762,2218.000000
0.003249,-0.056429,0.308679,2250.000000
-0.001037,-0.056705,0.307777,2281.000000
-0.004341,-0.055974,0.307049,2313.000000
-0.007826,-0.055832,0.306550,2346.000000
-0.012487,-0.055820,0.306116,2378.000000
-0.016966,-0.054659,0.305819,2410.000000
-0.021397,-0.053095,0.305586,2458.000000
-0.024872,-0.051816,0.305413,2490.000000
-0.027683,-0.049223,0.305285,2522.000000
-0.031254,-0.048510,0.305187,2553.000000
-0.034240,-0.046154,0.305110,2586.000000
-0.037563,-0.043564,0.305049,2618.000000
-0.040002,-0.041408,0.305002,2649.000000
-0.042922,-0.039637,0.304966,2682.000000
-0.045374,-0.036988,0.304942,2713.000000
-0.047791,-0.035305,0.304928,2745.000000
-0.049985,-0.032605,0.304918,2777.000000
-0.052091,-0.030881,0.304913,2810.000000
-0.053376,-0.026131,0.304913,2857.000000
-0.054683,-0.024552,0.304916,2889.000000
-0.055812,-0.021617,0.305079,2921.000000
-0.056558,-0.018095,0.305384,2954.000000
-0.057420,-0.013880,0.306187,2986.000000
-0.057800,-0.011749,0.306851,3017.000000
-0.058449,-0.007821,0.307315,3050.000000
-0.058895,-0.005049,0.307639,3080.000000
-0.059549,-0.000384,0.307906,3113.000000
-0.059867,0.003945,0.308133,3145.000000
-0.060302,0.005164,0.308388,3177.000000
-0.060563,0.008540,0.308651,3211.000000
-0.060863,0.009724,0.308989,3260.000000
-0.061154,0.011765,0.309376,3289.000000
-0.061439,0.013889,0.309774,3321.000000
-0.061902,0.015509,0.310163,3353.000000
-0.062304,0.017437,0.310811,3385.000000
-0.062856,0.018615,0.311542,3417.000000
-0.062857,0.018170,0.312075,3449.000000
-0.062837,0.017515,0.312517,3481.000000
-0.062594,0.016428,0.312944,3516.000000
-0.062210,0.016665,0.313435,3545.000000
-0.061037,0.015920,0.314172,3578.000000
-0.059388,0.015421,0.315351,3608.000000
-0.057839,0.015208,0.317632,3657.000000
-0.055126,0.014296,0.321220,3688.000000
-0.052120,0.014120,0.326199,3721.000000
-0.048676,0.013694,0.331265,3752.000000
-0.044171,0.013222,0.336484,3784.000000
-0.038968,0.012880,0.342427,3816.000000
-0.033871,0.011803,0.347943,3848.000000
-0.028722,0.009822,0.353390,3880.000000
-0.023513,0.009433,0.359282,3912.000000
-0.018778,0.007499,0.365086,3944.000000
-0.013280,0.004879,0.370380,3976.000000
-0.008552,0.000966,0.375708,4024.000000
-0.003847,0.000790,0.382252,4056.000000
0.000933,-0.000597,0.387351,4088.000000
0.004821,-0.002590,0.392982,4120.000000
0.008625,-0.003340,0.397838,4152.000000
0.013265,-0.008800,0.401947,4184.000000
0.017063,-0.010021,0.406688,4216.000000
0.021002,-0.011621,0.410680,4248.000000
0.025228,-0.015508,0.413722,4280.000000
0.028486,-0.016130,0.416763,4311.000000
0.031076,-0.017302,0.419533,4343.000000
0.032846,-0.017319,0.421572,4375.000000
0.033901,-0.017863,0.423197,4424.000000
0.035459,-0.019016,0.424497,4456.000000
0.036538,-0.019182,0.425818,4487.000000
0.037384,-0.019583,0.427013,4519.000000
0.037719,-0.019859,0.428007,4552.000000
0.038094,-0.019198,0.428976,4584.000000
0.038485,-0.019348,0.429629,4616.000000
0.038716,-0.018647,0.430121,4647.000000
0.038959,-0.016485,0.430468,4680.000000
0.039520,-0.016448,0.430697,4712.000000
0.040980,-0.015883,0.430731,4745.000000
0.041935,-0.013360,0.429886,4777.000000
0.043939,-0.009854,0.424553,4824.000000
0.045682,-0.006889,0.415505,4856.000000
0.047359,-0.004023,0.406430,4890.000000
0.048451,-0.000657,0.396348,4921.000000
0.049516,0.001761,0.386803,4953.000000
0.050113,0.004555,0.377413,4984.000000
0.050658,0.007918,0.370199,5016.000000
0.050640,0.011482,0.362350,5048.000000
