<x>,<y>,<z>,<t>
-0.005330,0.061617,0.435709,22.000000
-0.005556,0.062091,0.435630,53.000000
-0.005940,0.062463,0.435560,86.000000
-0.006503,0.063851,0.435491,117.000000
-0.007295,0.065869,0.435430,149.000000
-0.008159,0.065934,0.435380,184.000000
-0.009662,0.065976,0.435340,214.000000
-0.012525,0.065874,0.435308,248.000000
-0.015073,0.067231,0.435301,277.000000
-0.018868,0.070463,0.435348,311.000000
-0.022381,0.070356,0.435447,341.000000
-0.026277,0.068163,0.435543,373.000000
-0.030251,0.067481,0.435662,425.000000
-0.034122,0.067385,0.435808,456.000000
-0.038082,0.066070,0.435941,489.000000
-0.041968,0.066184,0.436065,520.000000
-0.045433,0.066892,0.436182,552.000000
-0.048975,0.065004,0.436273,583.000000
-0.051799,0.065166,0.436347,616.000000
-0.055021,0.059801,0.436381,647.000000
-0.058264,0.059479,0.436400,679.000000
-0.061041,0.054063,0.436323,712.000000
-0.063891,0.053089,0.436095,744.000000
-0.065834,0.047073,0.435383,775.000000
-0.068679,0.044801,0.434294,823.000000
-0.070815,0.045429,0.433363,855.000000
-0.072806,0.043904,0.431988,888.000000
-0.074088,0.038601,0.430115,919.000000
-0.075636,0.034133,0.427950,952.000000
-0.076347,0.027783,0.425788,983.000000
-0.077429,0.025761,0.423856,1017.000000
-0.078462,0.022869,0.421667,1047.000000
-0.078763,0.020564,0.419512,1080.000000
-0.079096,0.013640,0.417255,1110.000000
-0.079133,0.010172,0.415183,1145.000000
-0.079139,0.007135,0.412957,1175.000000
-0.079002,0.005252,0.410351,1224.000000
-0.078054,-0.000338,0.407839,1255.000000
-0.077369,-0.002975,0.405377,1286.000000
-0.076252,-0.009741,0.402952,1318.000000
-0.074170,-0.013222,0.400610,1353.000000
-0.072004,-0.015400,0.398467,1382.000000
-0.069350,-0.018948,0.396327,1413.000000
-0.066654,-0.025696,0.393923,1447.000000
-0.063698,-0.027892,0.391822,1478.000000
-0.060306,-0.031223,0.389883,1509.000000
-0.057113,-0.034064,0.387931,1542.000000
-0.053260,-0.034273,0.386270,1577.000000
-0.049571,-0.037744,0.384757,1623.000000
-0.046136,-0.039627,0.383423,1657.000000
-0.042997,-0.039627,0.382149,1689.000000
-0.039646,-0.041881,0.380990,1719.000000
-0.036564,-0.041963,0.379899,1753.000000
-0.033606,-0.042071,0.379093,1784.000000
-0.031183,-0.042988,0.378323,1817.000000
-0.028832,-0.043302,0.377681,1848.000000
-0.026721,-0.042637,0.377113,1879.000000
-0.024582,-0.042377,0.376574,1913.000000
-0.023250,-0.040698,0.376159,1944.000000
-0.021091,-0.040644,0.375791,1992.000000
-0.019028,-0.039941,0.375488,2023.000000
-0.017874,-0.039320,0.375251,2057.000000
-0.016657,-0.038890,0.375074,2088.000000
-0.015204,-0.037338,0.374937,2119.000000
-0.013495,-0.035880,0.374830,2152.000000
-0.012327,-0.035459,0.374740,2185.000000
-0.010584,-0.034353,0.374674,2217.000000
-0.008866,-0.032398,0.374627,2248.000000
-0.007908,-0.031399,0.374598,2280.000000
-0.006690,-0.029901,0.374585,2314.000000
-0.005751,-0.027912,0.374577,2345.000000
-0.005124,-0.027743,0.374574,2392.000000
-0.004696,-0.028025,0.374572,2424.000000
-0.004379,-0.027943,0.374571,2457.000000
-0.004308,-0.027098,0.374570,2488.000000
-0.004211,-0.026804,0.374570,2520.000000
-0.004199,-0.026215,0.374569,2552.000000
