<x>,<y>,<z>,<t>
-0.001476,0.075894,0.335904,14.000000
-0.000891,0.076241,0.337014,47.000000
-0.001018,0.077213,0.337845,77.000000
-0.001768,0.077627,0.338476,111.000000
-0.004491,0.077610,0.339044,142.000000
-0.009890,0.077231,0.339539,174.000000
-0.016920,0.076779,0.339945,207.000000
-0.025759,0.076140,0.340242,254.000000
-0.034210,0.073922,0.340457,287.000000
-0.043572,0.072292,0.340612,318.000000
-0.051677,0.068821,0.340713,350.000000
-0.060389,0.064635,0.340733,381.000000
-0.069867,0.058217,0.340502,414.000000
-0.076434,0.050468,0.339434,446.000000
-0.082868,0.041164,0.337266,478.000000
-0.086821,0.031836,0.333037,510.000000
-0.088220,0.021027,0.328500,543.000000
-0.088819,0.008609,0.323655,574.000000
-0.088040,-0.002517,0.319218,607.000000
-0.085193,-0.014968,0.314264,655.000000
-0.077331,-0.022757,0.309143,687.000000
-0.068032,-0.030910,0.304884,719.000000
-0.056280,-0.038961,0.300673,752.000000
-0.042270,-0.041577,0.296762,784.000000
-0.030461,-0.044384,0.293812,816.000000
-0.018920,-0.045643,0.291491,848.000000
-0.008063,-0.046046,0.290086,882.000000
-0.001106,-0.045967,0.289219,912.000000
0.004078,-0.045335,0.288717,963.000000
0.006211,-0.045265,0.288401,976.000000
0.007140,-0.044638,0.288245,1008.000000
0.007103,-0.044315,0.288259,1055.000000
0.006410,-0.043661,0.288953,1087.000000
0.005203,-0.043179,0.292877,1119.000000
0.004093,-0.043139,0.301841,1150.000000
0.003685,-0.043236,0.311943,1182.000000
0.003930,-0.043164,0.326006,1215.000000
0.005345,-0.042488,0.344072,1247.000000
0.008455,-0.041134,0.358894,1278.000000
0.013394,-0.037233,0.378380,1311.000000
0.018457,-0.032646,0.391856,1342.000000
0.024391,-0.025788,0.406233,1374.000000
0.029647,-0.020444,0.421988,1422.000000
0.034003,-0.010521,0.437025,1454.000000
0.038342,-0.006396,0.447335,1486.000000
0.042030,-0.001197,0.458554,1517.000000
0.044420,0.008392,0.468693,1548.000000
0.046156,0.018214,0.478096,1581.000000
0.046813,0.028930,0.486780,1613.000000
0.046758,0.042613,0.495768,1644.000000
0.045508,0.048463,0.499680,1676.000000
0.041140,0.060556,0.502624,1709.000000
0.034110,0.069173,0.504278,1741.000000
0.027258,0.072168,0.505074,1773.000000
0.019367,0.081354,0.504993,1820.000000
0.013476,0.081367,0.497171,1854.000000
0.007523,0.081257,0.480108,1884.000000
0.003523,0.079251,0.462452,1917.000000
0.000186,0.076697,0.451274,1949.000000
-0.002217,0.072873,0.433118,1981.000000
-0.002912,0.067105,0.425311,2014.000000
-0.002910,0.062759,0.415413,2046.000000
-0.002452,0.057306,0.409166,2078.000000
-0.001046,0.054467,0.404453,2110.000000
0.000329,0.053020,0.400866,2142.000000
0.001715,0.052165,0.398448,2175.000000
