<x>,<y>,<z>,<t>
-0.011472,0.062372,0.346162,19.000000
-0.012283,0.063513,0.345088,49.000000
-0.012660,0.063489,0.344139,83.000000
-0.013356,0.063621,0.343265,114.000000
-0.014727,0.063635,0.342513,144.000000
-0.016037,0.064007,0.341913,178.000000
-0.017533,0.062848,0.341392,211.000000
-0.019513,0.063008,0.340947,243.000000
-0.021521,0.062046,0.340578,275.000000
-0.024455,0.060514,0.340052,322.000000
-0.027320,0.060516,0.339442,354.000000
-0.030211,0.059516,0.338828,386.000000
-0.033565,0.057800,0.338073,418.000000
-0.036570,0.055679,0.337176,450.000000
-0.039889,0.055359,0.336403,483.000000
-0.042578,0.052474,0.335402,515.000000
-0.044930,0.050146,0.334108,547.000000
-0.046702,0.046080,0.332888,578.000000
-0.048550,0.044337,0.331434,611.000000
-0.050049,0.041245,0.329873,642.000000
-0.051093,0.036911,0.328420,676.000000
-0.051899,0.034267,0.327027,723.000000
-0.052510,0.031348,0.325541,754.000000
-0.052677,0.028499,0.324134,784.000000
-0.052651,0.022083,0.322582,817.000000
-0.052034,0.019418,0.321044,851.000000
-0.050917,0.014866,0.319484,880.000000
-0.049138,0.009025,0.317637,913.000000
-0.047174,0.005837,0.315747,945.000000
-0.044435,0.002337,0.313839,979.000000
-0.041485,-0.000867,0.311973,1009.000000
-0.038369,-0.002505,0.310176,1043.000000
-0.034645,-0.005649,0.308669,1075.000000
-0.030329,-0.006798,0.307531,1121.000000
-0.026853,-0.007389,0.306492,1154.000000
-0.023100,-0.008073,0.305538,1184.000000
-0.020152,-0.008340,0.304727,1219.000000
-0.016158,-0.008293,0.304029,1253.000000
-0.012999,-0.008267,0.303292,1285.000000
-0.009528,-0.008267,0.302558,1313.000000
-0.006340,-0.008254,0.301833,1347.000000
-0.002324,-0.007604,0.301206,1379.000000
0.000235,-0.006122,0.300597,1411.000000
0.003813,-0.005051,0.300001,1444.000000
0.006967,-0.003340,0.299386,1489.000000
0.009782,-0.001665,0.298809,1524.000000
0.012629,-0.001202,0.298385,1553.000000
0.015237,0.000812,0.298088,1585.000000
0.017284,0.005631,0.297869,1620.000000
0.019433,0.009212,0.297705,1650.000000
0.021743,0.011940,0.297583,1682.000000
0.023342,0.014612,0.297495,1717.000000
0.024546,0.018634,0.297447,1746.000000
0.025450,0.021445,0.297437,1778.000000
0.026352,0.023355,0.297460,1810.000000
0.027140,0.028917,0.297648,1843.000000
0.027535,0.030157,0.298024,1890.000000
0.027630,0.033992,0.298605,1923.000000
0.027557,0.035156,0.299434,1957.000000
0.027144,0.039897,0.300401,1986.000000
0.025855,0.040779,0.301416,2018.000000
0.023840,0.043273,0.302600,2052.000000
0.022569,0.046573,0.304050,2084.000000
0.020034,0.051416,0.305748,2115.000000
0.017240,0.052023,0.307544,2147.000000
0.014994,0.054159,0.309350,2180.000000
0.011792,0.055446,0.311926,2212.000000
0.008620,0.057974,0.313940,2245.000000
0.005787,0.059107,0.315877,2292.000000
0.002334,0.061789,0.318006,2320.000000
0.000141,0.061802,0.319715,2354.000000
-0.002804,0.063024,0.321249,2387.000000
-0.005024,0.063722,0.322450,2419.000000
-0.006809,0.064712,0.323437,2450.000000
-0.008656,0.065765,0.324283,2483.000000
-0.010363,0.065761,0.325086,2515.000000
-0.011699,0.065774,0.325864,2547.000000
-0.013206,0.066509,0.326639,2579.000000
-0.013871,0.066034,0.327243,2612.000000
-0.014403,0.065418,0.327753,2644.000000
-0.014644,0.065250,0.328202,2691.000000
-0.014817,0.065073,0.328639,2723.000000
-0.014939,0.064443,0.329271,2756.000000
-0.014977,0.062888,0.330224,2787.000000
-0.015234,0.062537,0.332540,2820.000000
-0.015308,0.061820,0.336018,2852.000000
-0.015658,0.061616,0.340601,2883.000000
-0.015684,0.060866,0.345500,2914.000000
-0.015683,0.060639,0.350493,2947.000000
-0.016062,0.061010,0.356008,2978.000000
-0.016334,0.059870,0.361394,3010.000000
-0.016614,0.059676,0.367206,3043.000000
-0.016564,0.059213,0.372349,3092.000000
-0.016313,0.056550,0.376255,3122.000000
-0.016237,0.055614,0.380791,3155.000000
-0.016237,0.055486,0.385197,3186.000000
-0.016234,0.054986,0.389283,3218.000000
-0.016236,0.054963,0.393558,3252.000000
-0.015945,0.053985,0.397895,3284.000000
-0.016019,0.054855,0.402386,3314.000000
-0.016018,0.055301,0.406882,3346.000000
-0.015895,0.052915,0.410746,3379.000000
-0.015735,0.052295,0.414886,3409.000000
-0.015623,0.052515,0.419203,3458.000000
-0.015224,0.051334,0.422514,3492.000000
-0.014773,0.050653,0.426130,3523.000000
-0.013759,0.050087,0.429497,3554.000000
-0.013060,0.048245,0.432520,3585.000000
-0.012687,0.048191,0.435969,3616.000000
-0.012302,0.048197,0.439045,3648.000000
-0.011842,0.046725,0.441577,3679.000000
-0.011599,0.046694,0.444112,3713.000000
