<x>,<y>,<z>,<t>
-0.064588,0.047645,0.188031,9.000000
-0.064888,0.047838,0.188001,43.000000
-0.065047,0.048225,0.187976,73.000000
-0.065492,0.048335,0.187955,106.000000
-0.065691,0.048504,0.187936,137.000000
-0.066010,0.048881,0.187919,172.000000
-0.066202,0.048898,0.187904,201.000000
-0.066578,0.049106,0.187891,234.000000
-0.066994,0.049127,0.187879,265.000000
-0.068316,0.049380,0.187869,301.000000
-0.070377,0.049522,0.187860,330.000000
-0.072615,0.049561,0.187854,379.000000
-0.074928,0.049366,0.187855,408.000000
-0.078063,0.049005,0.187976,443.000000
-0.081078,0.047898,0.188452,472.000000
-0.084454,0.046611,0.189727,506.000000
-0.087044,0.043957,0.192454,536.000000
-0.090142,0.038856,0.196012,571.000000
-0.092733,0.034956,0.199568,601.000000
-0.095198,0.031779,0.202695,634.000000
-0.097230,0.027893,0.206091,664.000000
-0.099137,0.022759,0.208759,699.000000
-0.100220,0.017024,0.211185,728.000000
-0.100565,0.010245,0.214049,778.000000
-0.100769,0.006599,0.217004,810.000000
-0.100660,0.000490,0.219009,842.000000
-0.099577,-0.004494,0.221012,873.000000
-0.096997,-0.009245,0.222850,906.000000
-0.093214,-0.013534,0.224665,937.000000
-0.087586,-0.018134,0.226143,969.000000
-0.081399,-0.020887,0.227333,1001.000000
-0.074890,-0.022382,0.228118,1033.000000
-0.067395,-0.023866,0.228671,1066.000000
-0.060566,-0.024085,0.229053,1099.000000
-0.053165,-0.024157,0.229316,1145.000000
-0.045673,-0.024409,0.229510,1181.000000
-0.039649,-0.024052,0.229625,1210.000000
-0.034205,-0.024168,0.229715,1243.000000
-0.029000,-0.023040,0.229714,1275.000000
-0.024057,-0.017875,0.229697,1308.000000
-0.020512,-0.014793,0.229401,1338.000000
-0.017375,-0.009900,0.229038,1371.000000
-0.015470,-0.005201,0.228708,1402.000000
-0.013577,-0.000225,0.228353,1436.000000
-0.012749,0.004572,0.228105,1466.000000
-0.012238,0.010428,0.227928,1498.000000
-0.012128,0.014774,0.227811,1546.000000
-0.012151,0.019200,0.227808,1577.000000
-0.012394,0.023558,0.227890,1612.000000
-0.013127,0.027766,0.228118,1644.000000
-0.014879,0.031573,0.228442,1673.000000
-0.016661,0.034724,0.229142,1706.000000
-0.018461,0.037793,0.230199,1737.000000
-0.020877,0.040330,0.231205,1771.000000
-0.023350,0.043172,0.232422,1802.000000
-0.026296,0.045277,0.233752,1834.000000
-0.029682,0.045923,0.235002,1864.000000
-0.032886,0.047023,0.236390,1899.000000
-0.036038,0.048431,0.237850,1944.000000
-0.039418,0.048772,0.239303,1978.000000
-0.042804,0.049062,0.240677,2009.000000
-0.045889,0.049075,0.241977,2042.000000
-0.048262,0.048885,0.243439,2073.000000
-0.050755,0.048731,0.244694,2107.000000
-0.052825,0.048377,0.245981,2137.000000
-0.054578,0.047737,0.247167,2171.000000
-0.055827,0.047576,0.248196,2200.000000
-0.057186,0.047071,0.249080,2233.000000
-0.057953,0.046555,0.249924,2266.000000
-0.058809,0.046373,0.250571,2299.000000
-0.059509,0.046254,0.251110,2344.000000
-0.059915,0.046144,0.251570,2378.000000
-0.060127,0.046112,0.251959,2409.000000
-0.060180,0.046109,0.252300,2444.000000
-0.060272,0.046138,0.252580,2472.000000
-0.060266,0.046149,0.252842,2505.000000
-0.060258,0.046130,0.253123,2536.000000
-0.060164,0.046085,0.253444,2570.000000
-0.060076,0.046133,0.253825,2600.000000
-0.059819,0.046177,0.254334,2634.000000
-0.059465,0.046256,0.255054,2664.000000
-0.059062,0.045937,0.256127,2699.000000
-0.058487,0.045912,0.257919,2744.000000
-0.057747,0.045785,0.260709,2779.000000
-0.056403,0.045653,0.264785,2809.000000
-0.054847,0.045429,0.270169,2840.000000
-0.052329,0.044915,0.276224,2872.000000
-0.050428,0.044401,0.282513,2904.000000
-0.047658,0.043738,0.288812,2939.000000
-0.044521,0.042677,0.294698,2967.000000
-0.041006,0.041527,0.301524,3002.000000
-0.037243,0.040908,0.308700,3031.000000
-0.032802,0.040292,0.315859,3063.000000
-0.028159,0.038098,0.322206,3112.000000
-0.023449,0.037834,0.329525,3144.000000
-0.019234,0.037296,0.335613,3176.000000
-0.014727,0.037133,0.343140,3208.000000
-0.010180,0.036713,0.349089,3240.000000
-0.006123,0.036323,0.355014,3272.000000
-0.002525,0.035715,0.362452,3306.000000
0.001421,0.035572,0.368618,3338.000000
0.003746,0.034822,0.374491,3369.000000
0.006710,0.034437,0.381932,3404.000000
0.009481,0.034048,0.387729,3434.000000
0.012348,0.034022,0.393546,3464.000000
