<x>,<y>,<z>,<t>
0.003609,0.000365,0.306095,25.000000
0.003515,0.000030,0.305156,56.000000
0.002538,0.000669,0.304218,89.000000
0.002392,0.001005,0.303413,120.000000
0.001973,0.002184,0.302673,153.000000
0.001478,0.003023,0.302000,184.000000
0.001456,0.003210,0.301442,232.000000
0.000459,0.005515,0.300904,264.000000
0.000109,0.007985,0.300399,296.000000
0.000005,0.008332,0.300019,329.000000
-0.000105,0.011013,0.299727,360.000000
-0.000020,0.013940,0.299496,392.000000
0.001465,0.014465,0.299309,425.000000
0.002122,0.017760,0.299167,456.000000
0.004833,0.019313,0.299059,488.000000
0.007487,0.021368,0.298974,520.000000
0.011103,0.024085,0.298906,552.000000
0.014810,0.028754,0.298851,584.000000
0.018201,0.032525,0.298808,632.000000
0.022795,0.034652,0.298776,664.000000
0.026347,0.036565,0.298757,696.000000
0.031268,0.037935,0.298754,728.000000
0.035262,0.039330,0.298768,760.000000
0.039715,0.040560,0.298806,792.000000
0.045359,0.040934,0.298963,824.000000
0.050047,0.041290,0.299213,857.000000
0.055288,0.041446,0.299662,888.000000
0.059190,0.041425,0.300159,920.000000
0.062702,0.040078,0.300853,952.000000
0.066282,0.036543,0.301652,984.000000
0.069347,0.034438,0.302507,1032.000000
0.071838,0.030234,0.303497,1064.000000
0.073753,0.025581,0.304795,1096.000000
0.075336,0.022789,0.306045,1128.000000
0.076791,0.018567,0.307059,1160.000000
0.077604,0.015897,0.307877,1191.000000
0.078531,0.012090,0.308570,1224.000000
0.078650,0.002224,0.309257,1256.000000
0.079022,0.000298,0.309839,1288.000000
0.079196,-0.004707,0.310396,1320.000000
0.079205,-0.009011,0.310904,1352.000000
0.079123,-0.014147,0.311340,1400.000000
0.078548,-0.020683,0.311696,1431.000000
0.077674,-0.025956,0.311997,1464.000000
0.076115,-0.029297,0.312237,1495.000000
0.073239,-0.034812,0.312439,1528.000000
0.069112,-0.043389,0.312652,1560.000000
0.066870,-0.044145,0.312813,1592.000000
0.061775,-0.046242,0.312933,1624.000000
0.057855,-0.051418,0.313029,1656.000000
0.054202,-0.054431,0.313105,1687.000000
0.049488,-0.055445,0.313160,1720.000000
0.044062,-0.055544,0.313178,1752.000000
0.038894,-0.055986,0.313176,1800.000000
0.032402,-0.056045,0.313120,1832.000000
0.028210,-0.056162,0.313016,1865.000000
0.025999,-0.056726,0.312892,1896.000000
0.021535,-0.056625,0.312704,1928.000000
0.017989,-0.054834,0.312390,1960.000000
0.012642,-0.049902,0.311848,1993.000000
0.010042,-0.043728,0.311063,2025.000000
0.007775,-0.038540,0.310022,2056.000000
0.006500,-0.035555,0.309012,2088.000000
0.005748,-0.031766,0.307969,2121.000000
0.004542,-0.028460,0.306945,2152.000000
0.003889,-0.024513,0.305889,2200.000000
0.002479,-0.017524,0.304663,2232.000000
0.002117,-0.015485,0.303696,2264.000000
0.001765,-0.012977,0.302802,2296.000000
0.001646,-0.010094,0.301945,2328.000000
0.001625,-0.006330,0.301164,2360.000000
0.001637,-0.004338,0.300465,2393.000000
0.001531,-0.001558,0.299818,2424.000000
0.001403,0.003210,0.299052,2456.000000
0.001706,0.004807,0.298440,2489.000000
0.001833,0.005828,0.297920,2520.000000
0.001833,0.008538,0.297407,2552.000000
0.001887,0.009150,0.296930,2600.000000
0.001895,0.010038,0.296463,2633.000000
0.001759,0.011151,0.296003,2665.000000
0.001727,0.012366,0.295594,2697.000000
0.001357,0.013048,0.295225,2728.000000
0.001500,0.012059,0.294968,2760.000000
0.001447,0.012205,0.294781,2792.000000
0.001455,0.012322,0.294653,2825.000000
0.001401,0.012561,0.294626,2856.000000
0.001343,0.012682,0.294918,2888.000000
0.001340,0.012742,0.296758,2920.000000
0.000557,0.015694,0.300025,2951.000000
0.000557,0.015734,0.305558,3000.000000
0.000693,0.015737,0.312852,3031.000000
0.000821,0.016687,0.320029,3064.000000
0.000609,0.019395,0.326554,3095.000000
0.000379,0.020660,0.334039,3128.000000
0.000507,0.020932,0.342041,3159.000000
0.000094,0.022624,0.348584,3192.000000
0.000280,0.022627,0.355922,3223.000000
0.000905,0.021898,0.362708,3255.000000
0.001010,0.022972,0.368760,3287.000000
0.001126,0.023151,0.375364,3320.000000
0.001349,0.023908,0.380702,3367.000000
0.001377,0.023798,0.386522,3399.000000
0.001790,0.023489,0.391047,3431.000000
