<x>,<y>,<z>,<t>
-0.063611,0.032694,0.186452,12.000000
-0.063649,0.032457,0.186535,42.000000
-0.063657,0.032310,0.186610,74.000000
-0.063731,0.032382,0.186675,107.000000
-0.063735,0.032415,0.186732,154.000000
-0.063716,0.032940,0.186779,188.000000
-0.063721,0.032884,0.186823,219.000000
-0.063703,0.032700,0.186861,250.000000
-0.063671,0.032507,0.186896,283.000000
-0.063668,0.032153,0.186929,314.000000
-0.063665,0.031492,0.186957,347.000000
-0.063694,0.029447,0.186983,378.000000
-0.063697,0.026079,0.187004,410.000000
-0.063757,0.021662,0.187023,442.000000
-0.063897,0.016309,0.187033,474.000000
-0.063979,0.011185,0.187017,506.000000
-0.064046,0.004896,0.186902,555.000000
-0.064053,-0.000612,0.186476,586.000000
-0.064025,-0.005547,0.185658,618.000000
-0.063959,-0.009968,0.184452,650.000000
-0.063771,-0.014319,0.183098,682.000000
-0.063561,-0.017579,0.181766,714.000000
-0.063357,-0.019014,0.180458,746.000000
-0.062921,-0.019939,0.179229,778.000000
-0.062172,-0.020688,0.178085,811.000000
-0.061282,-0.021307,0.177036,843.000000
-0.060157,-0.021381,0.176070,874.000000
-0.058328,-0.021603,0.175218,906.000000
-0.056045,-0.022285,0.174515,954.000000
-0.052603,-0.022265,0.173927,986.000000
-0.047718,-0.022693,0.173492,1018.000000
-0.041850,-0.023063,0.173187,1050.000000
-0.033195,-0.019675,0.172963,1083.000000
-0.025514,-0.022969,0.172826,1114.000000
-0.016029,-0.025155,0.172806,1148.000000
-0.005323,-0.026961,0.172956,1179.000000
0.005476,-0.028868,0.173726,1210.000000
0.016101,-0.030960,0.175463,1244.000000
0.026715,-0.032054,0.177935,1274.000000
0.035611,-0.033505,0.180794,1322.000000
0.043392,-0.035087,0.183862,1357.000000
0.049447,-0.036553,0.186832,1385.000000
0.054012,-0.037837,0.189482,1418.000000
0.057137,-0.038493,0.191738,1450.000000
0.058926,-0.038717,0.193638,1484.000000
0.059869,-0.038683,0.195222,1514.000000
0.060505,-0.036386,0.196551,1547.000000
0.060833,-0.033159,0.197754,1578.000000
0.060955,-0.028687,0.199001,1609.000000
0.060955,-0.023836,0.200477,1641.000000
0.060937,-0.017098,0.202034,1675.000000
0.060874,-0.010155,0.203886,1722.000000
0.060862,-0.003079,0.205759,1753.000000
0.060749,0.003230,0.208330,1786.000000
0.060635,0.009379,0.210601,1817.000000
0.060657,0.017007,0.213002,1849.000000
0.060620,0.022075,0.215285,1884.000000
0.060565,0.026263,0.217635,1914.000000
0.060469,0.029793,0.219515,1946.000000
0.060331,0.033330,0.221236,1977.000000
0.060266,0.036526,0.222629,2011.000000
0.059979,0.039135,0.223907,2042.000000
0.059332,0.039980,0.225212,2073.000000
0.058337,0.041240,0.226368,2121.000000
0.056000,0.041246,0.227465,2153.000000
0.052022,0.041251,0.228358,2188.000000
0.046619,0.040894,0.228988,2217.000000
0.039448,0.040055,0.229404,2249.000000
0.030197,0.038513,0.229680,2281.000000
0.020312,0.037554,0.229808,2313.000000
0.009129,0.035858,0.229668,2345.000000
-0.001266,0.034837,0.228816,2377.000000
-0.012050,0.033653,0.226659,2411.000000
-0.021865,0.032369,0.223441,2442.000000
-0.031684,0.031175,0.220134,2473.000000
-0.039539,0.030268,0.217051,2523.000000
-0.047130,0.029249,0.214245,2555.000000
-0.053021,0.028802,0.211868,2587.000000
-0.057955,0.028065,0.209840,2617.000000
-0.062087,0.027772,0.207976,2649.000000
-0.064642,0.027401,0.206378,2683.000000
-0.066555,0.027065,0.205052,2714.000000
-0.068032,0.026598,0.203873,2745.000000
-0.068729,0.026365,0.202763,2780.000000
