<x>,<y>,<z>,<t>
-0.001474,0.063754,0.232420,45.000000
-0.001797,0.063920,0.232235,78.000000
-0.002036,0.063951,0.232052,110.000000
-0.002396,0.063988,0.231876,144.000000
-0.002907,0.064188,0.231719,174.000000
-0.004061,0.064627,0.231589,208.000000
-0.006113,0.064919,0.231479,238.000000
-0.008862,0.065248,0.231400,272.000000
-0.012536,0.065776,0.231345,302.000000
-0.016713,0.065931,0.231341,336.000000
-0.021115,0.066180,0.231401,365.000000
-0.025884,0.066157,0.231700,400.000000
-0.029876,0.065345,0.232497,446.000000
-0.035180,0.063634,0.233933,479.000000
-0.038991,0.060238,0.236042,509.000000
-0.043415,0.056057,0.238712,545.000000
-0.047048,0.051118,0.241682,572.000000
-0.050740,0.045940,0.244862,607.000000
-0.054302,0.040091,0.247312,638.000000
-0.057287,0.034297,0.249746,671.000000
-0.060005,0.024977,0.252705,701.000000
-0.062515,0.017646,0.255496,735.000000
-0.064243,0.010182,0.257857,765.000000
-0.065820,0.003806,0.259969,801.000000
-0.066084,-0.003687,0.262179,846.000000
-0.065988,-0.012115,0.264428,879.000000
-0.065185,-0.017564,0.266475,910.000000
-0.062515,-0.024341,0.268634,941.000000
-0.058878,-0.031244,0.270737,974.000000
-0.053027,-0.038294,0.272908,1006.000000
-0.046035,-0.045066,0.275209,1041.000000
-0.036932,-0.048252,0.277341,1069.000000
-0.027651,-0.049888,0.278709,1102.000000
-0.016945,-0.051142,0.279542,1134.000000
-0.006269,-0.051550,0.280038,1170.000000
0.003219,-0.051566,0.280358,1201.000000
0.009388,-0.049647,0.280571,1247.000000
0.017679,-0.046134,0.280726,1281.000000
0.023714,-0.041669,0.280835,1314.000000
0.027514,-0.037805,0.280920,1344.000000
0.029940,-0.034168,0.280988,1374.000000
0.031424,-0.031838,0.281045,1406.000000
0.032128,-0.029845,0.281091,1438.000000
0.032626,-0.028134,0.281130,1473.000000
0.032981,-0.026854,0.281163,1502.000000
0.033105,-0.026037,0.281192,1534.000000
0.033097,-0.025481,0.281216,1565.000000
0.033098,-0.025257,0.281235,1614.000000
0.033049,-0.024905,0.281248,1647.000000
0.032924,-0.024674,0.281260,1677.000000
0.032720,-0.024674,0.281267,1709.000000
0.032554,-0.024862,0.281270,1742.000000
0.032180,-0.025248,0.281272,1774.000000
0.031975,-0.026441,0.281275,1809.000000
0.031366,-0.028257,0.281282,1840.000000
0.030860,-0.029860,0.281345,1874.000000
0.030366,-0.032780,0.282597,1903.000000
0.029747,-0.035491,0.285996,1934.000000
0.029370,-0.038226,0.294855,1967.000000
0.029379,-0.040297,0.307959,2016.000000
0.029508,-0.040326,0.316957,2051.000000
0.030233,-0.039127,0.329513,2080.000000
0.030981,-0.036293,0.341494,2110.000000
0.032288,-0.028976,0.351961,2145.000000
0.033487,-0.020173,0.362010,2174.000000
0.034457,-0.009689,0.370413,2207.000000
0.035432,0.001276,0.376956,2240.000000
0.035867,0.014216,0.381671,2273.000000
0.036231,0.025752,0.384331,2302.000000
0.036610,0.036711,0.386276,2333.000000
0.036746,0.049124,0.387402,2368.000000
0.036750,0.058722,0.388093,2413.000000
0.036734,0.066830,0.388461,2447.000000
0.036670,0.072762,0.388464,2480.000000
0.036398,0.078776,0.386768,2512.000000
0.036062,0.084039,0.379732,2544.000000
0.035900,0.086016,0.371170,2574.000000
0.035254,0.087073,0.356386,2607.000000
0.034990,0.087073,0.341394,2639.000000
0.033978,0.086935,0.329367,2673.000000
0.032685,0.085406,0.309669,2705.000000
0.032013,0.082648,0.301897,2734.000000
0.031626,0.079647,0.288661,2767.000000
0.031365,0.075881,0.277738,2815.000000
0.031139,0.072896,0.271078,2849.000000
0.030906,0.070785,0.265399,2879.000000
0.030580,0.069018,0.260585,2910.000000
0.030145,0.067693,0.256824,2944.000000
0.029658,0.067259,0.254014,2974.000000
