<x>,<y>,<z>,<t>
0.007697,0.005613,0.192533,30.000000
0.007687,0.005945,0.192592,61.000000
0.007429,0.006437,0.192650,93.000000
0.006852,0.008217,0.192705,124.000000
0.005751,0.009285,0.192761,173.000000
0.004086,0.009616,0.192826,205.000000
0.001894,0.010053,0.192913,237.000000
-0.000571,0.010239,0.193029,268.000000
-0.004375,0.010643,0.193170,301.000000
-0.007693,0.010289,0.193343,332.000000
-0.010684,0.009517,0.193554,365.000000
-0.013471,0.007554,0.193755,397.000000
-0.016268,0.005123,0.193933,429.000000
-0.018810,0.001948,0.194087,461.000000
-0.020349,-0.003431,0.194224,493.000000
-0.021835,-0.007674,0.194339,525.000000
-0.023441,-0.011307,0.194429,573.000000
-0.023772,-0.015810,0.194501,604.000000
-0.023843,-0.019951,0.194559,636.000000
-0.023536,-0.023457,0.194602,669.000000
-0.022211,-0.024797,0.194618,701.000000
-0.019172,-0.028308,0.194616,733.000000
-0.014595,-0.029990,0.194551,765.000000
-0.008371,-0.030451,0.194348,797.000000
-0.001862,-0.031443,0.193967,830.000000
0.004464,-0.031488,0.193485,862.000000
0.011382,-0.031263,0.193030,894.000000
0.017827,-0.032272,0.192703,926.000000
0.023037,-0.032683,0.192476,975.000000
0.026383,-0.032730,0.192321,1009.000000
0.030739,-0.029732,0.192213,1039.000000
0.033367,-0.021777,0.192148,1069.000000
0.034803,-0.019419,0.192138,1105.000000
0.035941,-0.012506,0.192153,1133.000000
0.036056,-0.005845,0.192230,1165.000000
0.035419,-0.003249,0.192489,1197.000000
0.033623,0.001677,0.192984,1230.000000
0.030424,0.005760,0.193762,1260.000000
0.026154,0.011752,0.194719,1292.000000
0.022120,0.014929,0.195809,1323.000000
0.017550,0.018832,0.196980,1372.000000
0.013812,0.019481,0.198264,1405.000000
0.009901,0.020119,0.199481,1436.000000
0.006779,0.020284,0.200678,1468.000000
0.003242,0.023217,0.201605,1500.000000
0.000828,0.023692,0.202394,1533.000000
-0.000993,0.023711,0.203056,1565.000000
-0.001957,0.022980,0.203601,1597.000000
-0.002678,0.022407,0.204018,1629.000000
-0.003128,0.021969,0.204340,1661.000000
-0.003345,0.020410,0.204599,1693.000000
-0.003383,0.018544,0.204815,1725.000000
-0.003393,0.018122,0.204998,1773.000000
-0.003095,0.017295,0.205198,1804.000000
-0.002954,0.017080,0.205681,1837.000000
-0.002356,0.015713,0.207510,1867.000000
-0.001577,0.013663,0.212723,1899.000000
-0.000299,0.010003,0.221304,1931.000000
0.001068,0.007745,0.230521,1964.000000
0.002983,0.003693,0.240022,1996.000000
0.004840,0.001440,0.248600,2028.000000
0.007254,-0.001354,0.258007,2058.000000
0.010497,-0.006984,0.266123,2095.000000
0.013543,-0.010092,0.273951,2139.000000
0.016103,-0.013933,0.282074,2171.000000
0.018930,-0.016234,0.289334,2202.000000
0.025037,-0.023907,0.295838,2235.000000
0.028968,-0.024021,0.301310,2270.000000
0.034895,-0.024273,0.306229,2300.000000
0.042024,-0.025212,0.309955,2330.000000
0.050917,-0.029915,0.312711,2362.000000
0.057853,-0.030825,0.314544,2395.000000
0.065671,-0.030160,0.315554,2427.000000
0.074729,-0.031626,0.316141,2459.000000
0.081286,-0.026963,0.316493,2491.000000
0.088529,-0.023948,0.316517,2538.000000
0.095462,-0.019243,0.315612,2570.000000
0.100816,-0.018057,0.311636,2603.000000
0.104896,-0.012554,0.304124,2635.000000
0.110933,-0.005587,0.293458,2668.000000
0.114173,-0.002119,0.282832,2700.000000
0.117171,0.002971,0.272655,2732.000000
0.119724,0.008388,0.263028,2764.000000
0.120909,0.012656,0.250485,2796.000000
0.120455,0.019165,0.241286,2829.000000
0.118334,0.023973,0.233283,2859.000000
0.115339,0.027844,0.227100,2891.000000
0.111502,0.032790,0.220964,2939.000000
0.106860,0.036308,0.215716,2976.000000
0.102525,0.037950,0.211368,3004.000000
0.097113,0.040443,0.207148,3035.000000
0.092731,0.041554,0.203504,3068.000000
0.085377,0.041842,0.200476,3100.000000
0.076653,0.041917,0.198091,3132.000000
0.068987,0.041473,0.196290,3164.000000
0.061380,0.040436,0.195000,3197.000000
0.054547,0.037900,0.194250,3229.000000
0.048226,0.036650,0.193776,3260.000000
0.041535,0.034164,0.193473,3291.000000
0.036863,0.030237,0.193321,3340.000000
0.031911,0.026618,0.193371,3373.000000
0.028829,0.022870,0.194324,3405.000000
0.024530,0.022138,0.196930,3436.000000
0.022941,0.017475,0.201565,3469.000000
0.019509,0.017474,0.207347,3500.000000
0.017518,0.016983,0.213326,3532.000000
0.017044,0.013438,0.218893,3564.000000
