<x>,<y>,<z>,<t>
-0.028733,-0.047782,0.187359,30.000000
-0.027454,-0.048683,0.187272,62.000000
-0.026216,-0.041909,0.187156,95.000000
-0.024243,-0.040722,0.187060,142.000000
-0.022660,-0.039577,0.186986,175.000000
-0.020757,-0.043236,0.187205,207.000000
-0.017888,-0.043247,0.188408,239.000000
-0.013392,-0.041214,0.190759,271.000000
-0.008753,-0.035402,0.193865,304.000000
-0.003542,-0.025753,0.196771,337.000000
0.001637,-0.021413,0.199872,368.000000
0.005498,-0.004336,0.202559,399.000000
0.011058,0.001029,0.205439,431.000000
0.016025,0.012037,0.208336,463.000000
0.020935,0.020812,0.211078,495.000000
0.024718,0.028384,0.213875,543.000000
0.028532,0.036789,0.216505,575.000000
0.032532,0.044377,0.219051,606.000000
0.035427,0.049585,0.221530,638.000000
0.038402,0.055865,0.223919,669.000000
0.041461,0.059088,0.226053,702.000000
0.044442,0.061929,0.227899,733.000000
0.046825,0.064057,0.229470,766.000000
0.048974,0.065246,0.230879,798.000000
0.050807,0.065822,0.232172,830.000000
0.052336,0.066127,0.233254,861.000000
0.054021,0.066036,0.234124,894.000000
0.056109,0.064685,0.234877,942.000000
0.057755,0.062119,0.235484,974.000000
0.059453,0.059413,0.235945,1006.000000
0.062139,0.055293,0.236284,1038.000000
0.065544,0.049231,0.236535,1071.000000
0.068918,0.043259,0.236722,1103.000000
0.072574,0.036275,0.236859,1134.000000
0.076493,0.029065,0.236957,1166.000000
0.080980,0.022646,0.237009,1199.000000
0.086472,0.013967,0.237017,1230.000000
0.092669,0.003543,0.237002,1261.000000
0.098064,-0.003425,0.236917,1295.000000
0.103043,-0.008229,0.236688,1344.000000
0.107806,-0.015003,0.236368,1374.000000
0.111432,-0.019345,0.235878,1406.000000
0.114186,-0.026024,0.235210,1438.000000
0.116768,-0.030084,0.234517,1470.000000
0.118004,-0.032233,0.233807,1502.000000
0.119102,-0.033113,0.233047,1534.000000
0.119720,-0.034845,0.232348,1567.000000
0.120268,-0.036163,0.231723,1598.000000
0.120300,-0.037307,0.231146,1629.000000
0.120094,-0.038150,0.230580,1661.000000
0.119106,-0.038940,0.230100,1694.000000
0.117342,-0.040277,0.229647,1742.000000
0.112890,-0.040932,0.229265,1774.000000
0.106500,-0.043046,0.228936,1807.000000
0.098415,-0.045086,0.228668,1840.000000
0.087639,-0.045665,0.228430,1871.000000
0.078474,-0.047107,0.228224,1903.000000
0.067200,-0.047975,0.228027,1935.000000
0.056003,-0.048701,0.227839,1967.000000
0.045158,-0.050270,0.227655,1999.000000
0.035414,-0.050247,0.227458,2031.000000
0.023967,-0.046034,0.227154,2063.000000
0.014882,-0.044268,0.226798,2111.000000
0.006280,-0.043864,0.226449,2143.000000
-0.000582,-0.043973,0.226157,2174.000000
-0.008333,-0.043489,0.225911,2206.000000
-0.013510,-0.043536,0.225726,2238.000000
-0.017267,-0.044023,0.225588,2270.000000
-0.020727,-0.044162,0.225482,2303.000000
-0.023413,-0.044273,0.225400,2334.000000
-0.024980,-0.044182,0.225335,2367.000000
-0.025586,-0.044503,0.225282,2398.000000
-0.025807,-0.044611,0.225238,2430.000000
-0.025055,-0.045607,0.225203,2462.000000
-0.023712,-0.045900,0.225177,2509.000000
-0.020659,-0.046960,0.225177,2542.000000
-0.017570,-0.047004,0.225307,2575.000000
-0.013717,-0.048200,0.226037,2607.000000
-0.009443,-0.049246,0.228169,2640.000000
-0.005102,-0.051125,0.232476,2671.000000
-0.001573,-0.052016,0.238303,2704.000000
0.004613,-0.057903,0.246333,2736.000000
0.008596,-0.060367,0.253038,2768.000000
0.013463,-0.064107,0.260409,2801.000000
0.017649,-0.066666,0.266985,2832.000000
0.022082,-0.071098,0.274293,2864.000000
0.026592,-0.073940,0.281830,2911.000000
0.030703,-0.076802,0.288911,2943.000000
0.033868,-0.078621,0.294524,2974.000000
0.037795,-0.081446,0.300579,3005.000000
0.041050,-0.082772,0.305389,3040.000000
0.044270,-0.085148,0.309989,3072.000000
0.046924,-0.088373,0.314295,3101.000000
0.048971,-0.088932,0.317855,3135.000000
0.051018,-0.089210,0.320980,3167.000000
0.052424,-0.090437,0.323619,3198.000000
0.053469,-0.090644,0.325606,3231.000000
0.054281,-0.090173,0.327076,3263.000000
0.055039,-0.090165,0.328192,3309.000000
0.056046,-0.090488,0.329010,3343.000000
0.056988,-0.090488,0.329562,3374.000000
0.057944,-0.089848,0.329917,3408.000000
0.058578,-0.086187,0.330136,3438.000000
0.060941,-0.085948,0.330131,3472.000000
0.062909,-0.083812,0.328724,3502.000000
0.065091,-0.078309,0.322259,3538.000000
0.067405,-0.074468,0.312540,3566.000000
0.070312,-0.070734,0.303313,3598.000000
0.073442,-0.060837,0.293178,3634.000000
0.076176,-0.057438,0.285775,3664.000000
0.079206,-0.053232,0.277834,3711.000000
0.081504,-0.049332,0.271175,3742.000000
0.083365,-0.042157,0.264036,3775.000000
0.085403,-0.038038,0.258397,3808.000000
0.086863,-0.033916,0.253993,3840.000000
0.088213,-0.029831,0.249854,3872.000000
0.089400,-0.025379,0.246335,3904.000000
0.090809,-0.022054,0.243025,3935.000000
0.091798,-0.019185,0.240327,3969.000000
0.092996,-0.016857,0.237889,4000.000000
0.093774,-0.014906,0.235845,4032.000000
