<x>,<y>,<z>,<t>
-0.055439,0.053345,0.401069,21.000000
-0.057902,0.053291,0.401385,53.000000
-0.059467,0.053267,0.401583,101.000000
-0.060027,0.053197,0.401625,133.000000
-0.059357,0.054179,0.401583,165.000000
-0.055927,0.055092,0.401236,197.000000
-0.050028,0.059024,0.400490,232.000000
-0.039810,0.061830,0.399319,261.000000
-0.028692,0.065686,0.397751,294.000000
-0.015385,0.073506,0.396384,326.000000
-0.000698,0.075701,0.395171,358.000000
0.013578,0.077563,0.393932,390.000000
0.029286,0.079406,0.392984,421.000000
0.043628,0.080711,0.392030,454.000000
0.056157,0.080414,0.391050,501.000000
0.066083,0.075798,0.389280,534.000000
0.074147,0.068652,0.386225,565.000000
0.079096,0.055301,0.382709,599.000000
0.083455,0.045325,0.377409,640.000000
0.085669,0.029344,0.369472,672.000000
0.086095,0.011408,0.359758,695.000000
0.085227,-0.005301,0.347645,728.000000
0.079997,-0.022670,0.336413,762.000000
0.070638,-0.040392,0.323817,792.000000
0.058600,-0.057446,0.313063,825.000000
0.043851,-0.070711,0.303573,856.000000
0.027112,-0.080964,0.295198,904.000000
0.010470,-0.087357,0.289818,936.000000
-0.005530,-0.091222,0.284842,968.000000
-0.022819,-0.092446,0.281177,999.000000
-0.036944,-0.092468,0.278727,1031.000000
-0.051195,-0.088092,0.277342,1064.000000
-0.060862,-0.079749,0.276545,1096.000000
-0.066721,-0.064722,0.276084,1128.000000
-0.071035,-0.050550,0.276078,1159.000000
-0.074721,-0.034075,0.278724,1191.000000
-0.075807,-0.015463,0.284783,1222.000000
-0.076069,-0.001476,0.294074,1254.000000
-0.075256,0.013440,0.302894,1302.000000
-0.071879,0.023758,0.309637,1334.000000
-0.066138,0.037782,0.318581,1367.000000
-0.058008,0.045894,0.326026,1398.000000
-0.049985,0.054278,0.332813,1430.000000
-0.040413,0.058938,0.339886,1463.000000
-0.031180,0.062370,0.345145,1494.000000
-0.023977,0.065558,0.349388,1526.000000
-0.016268,0.066756,0.354370,1558.000000
-0.012010,0.066897,0.358688,1591.000000
-0.008651,0.068285,0.361969,1623.000000
-0.007084,0.068121,0.364267,1671.000000
-0.006544,0.067956,0.366041,1702.000000
-0.006524,0.066559,0.367456,1733.000000
-0.006996,0.063972,0.368983,1766.000000
-0.008615,0.061018,0.371055,1797.000000
-0.010001,0.054843,0.374014,1830.000000
-0.010757,0.047701,0.377768,1861.000000
-0.011039,0.043132,0.384426,1894.000000
-0.010976,0.036843,0.394277,1926.000000
-0.010018,0.026714,0.403346,1957.000000
-0.008512,0.015791,0.413433,1990.000000
-0.006179,0.004843,0.426048,2020.000000
-0.003943,-0.008528,0.431730,2069.000000
-0.001802,-0.022191,0.436417,2101.000000
0.001518,-0.031787,0.439875,2133.000000
0.003952,-0.044511,0.441564,2166.000000
0.008108,-0.053102,0.442402,2197.000000
0.013150,-0.063604,0.442706,2230.000000
0.018858,-0.072022,0.440155,2262.000000
0.023665,-0.077209,0.426248,2294.000000
0.026398,-0.080707,0.408898,2326.000000
0.029495,-0.081969,0.389663,2358.000000
0.031892,-0.081345,0.375659,2391.000000
0.033913,-0.077479,0.358163,2423.000000
0.035090,-0.070728,0.343661,2470.000000
0.036057,-0.059500,0.330142,2503.000000
0.036270,-0.048346,0.316625,2535.000000
0.036061,-0.036435,0.306373,2567.000000
0.035238,-0.021151,0.298787,2600.000000
0.033105,-0.006709,0.292525,2633.000000
0.028877,0.005421,0.288799,2664.000000
0.024066,0.019084,0.286678,2696.000000
0.019081,0.033985,0.285632,2728.000000
0.014727,0.046045,0.285175,2759.000000
0.009349,0.056962,0.285770,2791.000000
0.005470,0.066822,0.291663,2822.000000
0.002022,0.070557,0.301920,2871.000000
-0.001017,0.075444,0.311415,2903.000000
-0.003362,0.078924,0.322381,2934.000000
-0.004364,0.079560,0.330648,2968.000000
-0.005061,0.079363,0.338427,2998.000000
