<x>,<y>,<z>,<t>
-0.094008,0.015862,0.275961,0.000000
-0.094455,0.015634,0.276376,48.000000
-0.094662,0.015148,0.276697,80.000000
-0.095100,0.015776,0.276950,111.000000
-0.095396,0.016558,0.277150,144.000000
-0.095384,0.019204,0.277310,175.000000
-0.095352,0.021798,0.277444,208.000000
-0.094828,0.025604,0.277569,240.000000
-0.093871,0.029504,0.277702,272.000000
-0.092300,0.034071,0.277857,303.000000
-0.089836,0.037142,0.278066,335.000000
-0.087156,0.040429,0.278404,369.000000
-0.084359,0.046126,0.278830,415.000000
-0.081711,0.049383,0.279453,447.000000
-0.078322,0.053049,0.280347,478.000000
-0.074604,0.059128,0.281447,511.000000
-0.069710,0.061092,0.282859,542.000000
-0.065064,0.063332,0.284484,575.000000
-0.058424,0.064813,0.286160,607.000000
-0.052964,0.067201,0.287788,642.000000
-0.046610,0.068503,0.289323,674.000000
-0.040113,0.069969,0.290744,703.000000
-0.032568,0.069964,0.292076,735.000000
-0.025557,0.069134,0.293226,767.000000
-0.018766,0.067827,0.294207,815.000000
-0.011648,0.062059,0.294926,847.000000
-0.005994,0.058754,0.295533,879.000000
0.000033,0.052227,0.295999,911.000000
0.004396,0.046619,0.296319,944.000000
0.008190,0.037959,0.296537,976.000000
0.011050,0.030304,0.296686,1007.000000
0.013479,0.021580,0.296757,1041.000000
0.014949,0.012768,0.296754,1072.000000
0.016057,0.003816,0.296583,1104.000000
0.016505,-0.004403,0.296066,1136.000000
0.016605,-0.011731,0.295141,1168.000000
0.016373,-0.020695,0.293436,1216.000000
0.015003,-0.028578,0.291229,1247.000000
0.012266,-0.033972,0.288439,1282.000000
0.008355,-0.039327,0.285397,1313.000000
0.003384,-0.046838,0.282654,1345.000000
-0.002767,-0.052804,0.279717,1377.000000
-0.009775,-0.059029,0.276547,1409.000000
-0.016685,-0.062285,0.273842,1442.000000
-0.024612,-0.064196,0.271209,1472.000000
-0.032342,-0.068681,0.269368,1504.000000
-0.041402,-0.069364,0.267614,1539.000000
-0.049812,-0.070324,0.266180,1567.000000
-0.058436,-0.070005,0.264917,1616.000000
-0.064488,-0.068441,0.263742,1648.000000
-0.070832,-0.067519,0.262825,1680.000000
-0.076821,-0.062562,0.262069,1712.000000
-0.081990,-0.059548,0.261525,1745.000000
-0.086605,-0.052621,0.261158,1775.000000
-0.089035,-0.049790,0.260880,1808.000000
-0.092501,-0.044925,0.260656,1840.000000
-0.094240,-0.038259,0.260472,1872.000000
-0.096656,-0.034545,0.260319,1903.000000
-0.098237,-0.029706,0.260203,1937.000000
-0.099723,-0.027093,0.260114,1970.000000
-0.101451,-0.020245,0.260043,2016.000000
-0.102310,-0.016019,0.259988,2047.000000
-0.103807,-0.012111,0.259965,2079.000000
-0.104328,-0.008039,0.259969,2111.000000
-0.104803,-0.003521,0.260031,2143.000000
-0.104958,-0.001308,0.260269,2176.000000
-0.105098,0.001438,0.260665,2207.000000
-0.105113,0.003648,0.261174,2239.000000
-0.105104,0.005374,0.261776,2271.000000
-0.105034,0.006872,0.262375,2303.000000
-0.104782,0.008719,0.262922,2336.000000
-0.104286,0.009211,0.263462,2384.000000
-0.103813,0.009622,0.263956,2415.000000
-0.103554,0.009732,0.264416,2447.000000
-0.103361,0.009704,0.264871,2479.000000
-0.102975,0.009685,0.265318,2510.000000
-0.102718,0.008696,0.265798,2542.000000
-0.102275,0.008687,0.266338,2574.000000
-0.101333,0.008628,0.267018,2608.000000
-0.100027,0.008423,0.267892,2640.000000
-0.098811,0.008433,0.269268,2671.000000
-0.096080,0.008337,0.271501,2703.000000
-0.093845,0.007963,0.273954,2735.000000
-0.091386,0.006617,0.278107,2784.000000
-0.087594,0.004600,0.282916,2817.000000
-0.083941,0.003514,0.287800,2848.000000
-0.079274,0.003075,0.294728,2879.000000
-0.075319,0.002422,0.300303,2911.000000
-0.070819,0.001092,0.305152,2943.000000
-0.066151,-0.000743,0.311837,2975.000000
-0.061984,-0.002585,0.318459,3007.000000
-0.057604,-0.004637,0.323647,3040.000000
-0.052158,-0.007780,0.328493,3074.000000
-0.047402,-0.009588,0.332401,3103.000000
-0.041984,-0.012104,0.336818,3134.000000
-0.037142,-0.015135,0.340573,3183.000000
-0.032811,-0.017744,0.344414,3215.000000
-0.028427,-0.021271,0.347876,3247.000000
-0.024937,-0.023054,0.351673,3279.000000
-0.021493,-0.024695,0.354626,3312.000000
-0.018455,-0.025948,0.357109,3343.000000
-0.015919,-0.028544,0.359402,3376.000000
