<x>,<y>,<z>,<t>
0.040635,0.000690,0.184344,0.000000
0.040432,0.000552,0.184321,31.000000
0.040299,0.000567,0.184293,63.000000
0.040160,0.000491,0.184263,96.000000
0.039816,0.000488,0.184229,128.000000
0.039113,0.000353,0.184194,159.000000
0.037922,0.000558,0.184159,191.000000
0.036256,0.000520,0.184126,240.000000
0.032816,0.000188,0.184098,272.000000
0.028832,-0.000114,0.184075,303.000000
0.025788,-0.000374,0.184054,335.000000
0.020672,0.000814,0.184035,367.000000
0.015617,-0.001507,0.184018,399.000000
0.010775,-0.002557,0.184003,431.000000
0.005846,-0.007708,0.183990,464.000000
0.000912,-0.009949,0.183976,495.000000
-0.002582,-0.013085,0.183962,528.000000
-0.005434,-0.018473,0.183938,560.000000
-0.007446,-0.023325,0.183891,590.000000
-0.008824,-0.027604,0.183778,639.000000
-0.008995,-0.030729,0.183488,671.000000
-0.008787,-0.034614,0.183019,703.000000
-0.006931,-0.038387,0.182126,735.000000
-0.003118,-0.041876,0.180998,765.000000
0.002633,-0.042924,0.179664,798.000000
0.007531,-0.049018,0.178646,833.000000
0.015774,-0.053753,0.177874,862.000000
0.024092,-0.055710,0.177273,896.000000
0.028203,-0.058632,0.176857,926.000000
0.034856,-0.058835,0.176553,961.000000
0.043917,-0.059493,0.176341,1006.000000
0.053896,-0.059101,0.176187,1038.000000
0.059820,-0.059353,0.176101,1070.000000
0.068957,-0.058562,0.176084,1103.000000
0.073512,-0.057623,0.176156,1135.000000
0.078182,-0.054320,0.176494,1167.000000
0.082891,-0.049479,0.177462,1198.000000
0.085577,-0.043661,0.179439,1230.000000
0.088099,-0.036872,0.181983,1263.000000
0.089366,-0.033675,0.184920,1294.000000
0.090318,-0.026759,0.187461,1325.000000
0.090701,-0.020855,0.189435,1357.000000
0.090792,-0.014503,0.191379,1406.000000
0.089745,-0.009723,0.193157,1438.000000
0.088189,-0.005387,0.195147,1471.000000
0.085248,-0.000615,0.196889,1502.000000
0.081198,0.002213,0.198569,1536.000000
0.076749,0.003407,0.200067,1566.000000
0.072543,0.004469,0.201429,1598.000000
0.068097,0.005937,0.202635,1633.000000
0.063845,0.005975,0.203646,1662.000000
0.060175,0.006056,0.204499,1696.000000
0.056517,0.005311,0.205157,1726.000000
