<x>,<y>,<z>,<t>
-0.039176,0.028223,0.414785,24.000000
-0.039309,0.028429,0.414436,56.000000
-0.039309,0.028650,0.414129,89.000000
-0.039336,0.029007,0.413861,119.000000
-0.039344,0.029154,0.413609,153.000000
-0.039321,0.029142,0.413366,184.000000
-0.039360,0.028579,0.413124,233.000000
-0.039351,0.027347,0.412869,261.000000
-0.039327,0.024753,0.412632,293.000000
-0.039308,0.022635,0.412371,329.000000
-0.039464,0.019619,0.412105,360.000000
-0.039447,0.017780,0.411823,392.000000
-0.039282,0.015008,0.411370,423.000000
-0.039103,0.008020,0.410689,457.000000
-0.039014,0.001984,0.409444,489.000000
-0.038388,-0.002675,0.408023,521.000000
-0.038063,-0.009267,0.406233,550.000000
-0.037668,-0.013624,0.404270,599.000000
-0.036755,-0.019813,0.402437,633.000000
-0.036036,-0.021948,0.400859,665.000000
-0.035575,-0.025537,0.399276,697.000000
-0.034903,-0.027496,0.397748,726.000000
-0.034849,-0.033836,0.396226,760.000000
-0.034223,-0.038643,0.394827,793.000000
-0.033807,-0.041224,0.393592,825.000000
-0.033395,-0.041990,0.392330,857.000000
-0.032877,-0.045063,0.391126,889.000000
-0.032002,-0.046842,0.390013,921.000000
-0.030099,-0.046917,0.389034,952.000000
-0.029023,-0.047706,0.388249,1001.000000
-0.027302,-0.047981,0.387565,1034.000000
-0.025161,-0.048275,0.387015,1063.000000
-0.022689,-0.048568,0.386555,1097.000000
-0.019960,-0.048618,0.386174,1129.000000
-0.015948,-0.048554,0.385861,1161.000000
-0.011967,-0.048768,0.385605,1193.000000
-0.007500,-0.049181,0.385396,1225.000000
-0.003661,-0.049871,0.385231,1258.000000
0.002472,-0.050617,0.385106,1290.000000
0.007004,-0.051538,0.385006,1321.000000
0.011791,-0.053963,0.384925,1352.000000
0.017488,-0.055480,0.384858,1401.000000
0.021829,-0.056166,0.384800,1435.000000
0.026244,-0.056897,0.384751,1467.000000
0.030625,-0.057938,0.384711,1495.000000
0.033596,-0.057029,0.384683,1530.000000
0.037387,-0.057686,0.384669,1561.000000
0.040196,-0.057809,0.384668,1591.000000
0.042671,-0.057846,0.384668,1624.000000
0.044323,-0.057927,0.384670,1655.000000
0.045791,-0.058126,0.384680,1688.000000
0.046808,-0.058483,0.384699,1721.000000
0.047387,-0.057813,0.384720,1753.000000
0.047731,-0.057260,0.384740,1800.000000
0.047985,-0.056799,0.384760,1834.000000
0.048143,-0.054166,0.384780,1867.000000
0.048147,-0.051502,0.384800,1899.000000
0.048109,-0.049468,0.384829,1931.000000
0.048077,-0.046347,0.384867,1962.000000
0.047943,-0.041780,0.384917,1992.000000
0.047515,-0.034265,0.385005,2026.000000
0.046972,-0.031074,0.385147,2056.000000
0.046794,-0.025354,0.385335,2088.000000
0.046756,-0.015928,0.385667,2122.000000
0.046362,-0.013511,0.386120,2153.000000
0.046302,-0.007561,0.386617,2200.000000
0.046144,-0.002497,0.387216,2231.000000
0.046021,0.003257,0.388027,2265.000000
0.045757,0.008159,0.388836,2297.000000
0.045409,0.013195,0.389770,2330.000000
0.045098,0.014279,0.390632,2359.000000
0.044517,0.017149,0.391377,2391.000000
0.044148,0.019167,0.392171,2425.000000
0.043835,0.020354,0.392898,2458.000000
0.043290,0.021610,0.393566,2490.000000
0.042571,0.022196,0.394191,2520.000000
0.041322,0.024594,0.394885,2570.000000
0.039218,0.024915,0.395556,2601.000000
0.036840,0.023991,0.396133,2633.000000
0.033702,0.023138,0.396607,2663.000000
0.029748,0.021742,0.396995,2697.000000
0.025462,0.021671,0.397411,2729.000000
0.021927,0.020076,0.397833,2760.000000
0.017404,0.020008,0.398204,2790.000000
0.012143,0.020020,0.398467,2825.000000
0.007116,0.020156,0.398679,2858.000000
0.002562,0.021011,0.398843,2890.000000
-0.002746,0.021016,0.398978,2923.000000
-0.006986,0.021358,0.399083,2969.000000
-0.011014,0.022410,0.399170,3001.000000
-0.014718,0.022369,0.399239,3033.000000
-0.017558,0.022444,0.399294,3065.000000
-0.020506,0.022714,0.399340,3096.000000
-0.023377,0.022692,0.399378,3129.000000
-0.026186,0.023349,0.399409,3161.000000
-0.028386,0.024164,0.399434,3194.000000
-0.030135,0.024221,0.399456,3226.000000
-0.031661,0.024227,0.399475,3257.000000
-0.033073,0.024450,0.399491,3290.000000
-0.034805,0.024377,0.399504,3321.000000
-0.035821,0.024082,0.399515,3369.000000
-0.036283,0.023900,0.399525,3401.000000
-0.037165,0.023635,0.399533,3433.000000
-0.037728,0.023628,0.399538,3466.000000
-0.038204,0.023711,0.399540,3497.000000
-0.038684,0.023667,0.399540,3529.000000
-0.038698,0.023264,0.399538,3561.000000
-0.038684,0.023567,0.399532,3593.000000
-0.038225,0.022946,0.399526,3625.000000
-0.037572,0.021646,0.399520,3658.000000
-0.036625,0.018233,0.399518,3689.000000
-0.034668,0.016887,0.399593,3722.000000
-0.033093,0.013170,0.400431,3770.000000
-0.029825,0.009197,0.401789,3802.000000
-0.027262,0.005483,0.404480,3832.000000
-0.024042,0.002425,0.409754,3864.000000
-0.020078,-0.001927,0.415881,3896.000000
-0.016316,-0.006442,0.423761,3929.000000
-0.013586,-0.013690,0.430356,3961.000000
-0.009505,-0.018550,0.437586,3993.000000
-0.006614,-0.023526,0.446486,4025.000000
-0.003633,-0.030178,0.453608,4057.000000
0.000206,-0.033773,0.460486,4087.000000
0.002235,-0.041723,0.466719,4120.000000
0.005492,-0.046199,0.472244,4166.000000
0.008068,-0.051011,0.478277,4200.000000
0.010676,-0.053397,0.484770,4233.000000
0.012343,-0.055478,0.491259,4265.000000
0.013905,-0.057936,0.496077,4294.000000
0.015173,-0.062005,0.499630,4329.000000
