<x>,<y>,<z>,<t>
-0.079727,-0.009483,0.309607,21.000000
-0.079288,-0.008808,0.309312,69.000000
-0.078453,-0.008843,0.308932,100.000000
-0.078249,-0.008420,0.308486,132.000000
-0.077438,-0.007859,0.307995,165.000000
-0.075924,-0.007540,0.307552,197.000000
-0.074200,-0.005685,0.307178,229.000000
-0.071610,-0.001435,0.306845,260.000000
-0.069572,0.002936,0.306545,292.000000
-0.066220,0.008268,0.306154,325.000000
-0.062787,0.014652,0.305697,357.000000
-0.058544,0.020203,0.305245,389.000000
-0.053884,0.026284,0.304755,436.000000
-0.050147,0.033921,0.304314,470.000000
-0.045390,0.042007,0.303956,500.000000
-0.040657,0.047966,0.303701,532.000000
-0.035931,0.055580,0.303509,565.000000
-0.030552,0.063316,0.303366,596.000000
-0.025679,0.069367,0.303258,627.000000
-0.021200,0.074200,0.303173,659.000000
-0.016480,0.078058,0.303109,692.000000
-0.012477,0.084146,0.303066,725.000000
-0.008822,0.088652,0.303046,756.000000
-0.006233,0.092356,0.303044,787.000000
-0.003392,0.093492,0.303044,838.000000
-0.002106,0.097339,0.303045,869.000000
-0.000817,0.098588,0.303051,900.000000
0.000562,0.098679,0.303058,932.000000
0.001958,0.098515,0.303066,964.000000
0.003487,0.097921,0.303075,996.000000
0.005577,0.095876,0.303084,1028.000000
0.007688,0.093015,0.303092,1060.000000
0.009994,0.088686,0.303098,1091.000000
0.012463,0.084920,0.303102,1124.000000
0.015927,0.078724,0.303101,1157.000000
0.018716,0.073153,0.303087,1188.000000
0.022817,0.068500,0.302988,1237.000000
0.027155,0.061944,0.302716,1269.000000
0.031116,0.056258,0.302184,1300.000000
0.034453,0.051520,0.301207,1333.000000
0.039930,0.043868,0.299879,1366.000000
0.043657,0.037966,0.298380,1398.000000
0.048060,0.032524,0.296788,1430.000000
0.052873,0.026769,0.295031,1461.000000
0.057850,0.020520,0.293252,1493.000000
0.062901,0.014859,0.291415,1525.000000
0.067332,0.009385,0.289839,1558.000000
0.071084,0.004729,0.288377,1589.000000
0.074236,0.000611,0.287072,1636.000000
0.076773,-0.003375,0.286000,1670.000000
0.078996,-0.005651,0.284875,1702.000000
0.081383,-0.008696,0.283788,1734.000000
0.083375,-0.011119,0.282770,1765.000000
0.084435,-0.012961,0.281815,1798.000000
0.085532,-0.014469,0.280909,1830.000000
0.085945,-0.015642,0.279966,1862.000000
0.085886,-0.016876,0.279107,1894.000000
0.084693,-0.016889,0.278321,1925.000000
0.082311,-0.016885,0.277578,1957.000000
0.078258,-0.016083,0.277041,1990.000000
0.073853,-0.015138,0.276653,2038.000000
0.068587,-0.014445,0.276382,2070.000000
0.063187,-0.013641,0.276186,2102.000000
0.057906,-0.013463,0.276045,2134.000000
0.051895,-0.012689,0.275941,2165.000000
0.044674,-0.010790,0.275873,2197.000000
0.038991,-0.010621,0.275860,2228.000000
0.032314,-0.010596,0.275900,2260.000000
0.025651,-0.009849,0.276092,2296.000000
0.018190,-0.009789,0.276553,2325.000000
0.011823,-0.010122,0.277560,2356.000000
0.004967,-0.010233,0.279054,2406.000000
-0.001887,-0.010447,0.280767,2437.000000
-0.008339,-0.011680,0.282794,2469.000000
-0.015303,-0.011962,0.284888,2501.000000
-0.022642,-0.012566,0.287138,2532.000000
-0.028720,-0.012901,0.289389,2565.000000
-0.035090,-0.013803,0.291740,2596.000000
-0.042444,-0.014178,0.294057,2627.000000
-0.047272,-0.015360,0.296164,2661.000000
-0.054093,-0.015329,0.297858,2692.000000
-0.058624,-0.015333,0.299568,2725.000000
-0.064680,-0.015688,0.301212,2756.000000
-0.066465,-0.017443,0.302724,2804.000000
-0.069337,-0.018692,0.304145,2836.000000
-0.073256,-0.019352,0.305459,2868.000000
-0.075454,-0.020617,0.306817,2900.000000
-0.077242,-0.021494,0.307789,2933.000000
-0.079284,-0.021996,0.308558,2965.000000
-0.080166,-0.021656,0.309101,2997.000000
-0.080366,-0.021454,0.309485,3028.000000
-0.080273,-0.020764,0.309827,3061.000000
-0.078414,-0.020023,0.310066,3092.000000
-0.076771,-0.018838,0.310248,3124.000000
-0.074963,-0.018198,0.310386,3156.000000
-0.071518,-0.017881,0.310509,3203.000000
-0.068858,-0.018274,0.310773,3237.000000
-0.068480,-0.017697,0.311350,3269.000000
-0.065015,-0.018640,0.313008,3300.000000
-0.061973,-0.018767,0.316786,3332.000000
-0.057234,-0.022073,0.324540,3364.000000
-0.055742,-0.022065,0.330003,3397.000000
-0.050314,-0.024154,0.336975,3428.000000
-0.048368,-0.024175,0.344489,3461.000000
-0.047278,-0.024408,0.353039,3491.000000
-0.044566,-0.025703,0.361556,3524.000000
-0.032616,-0.038776,0.368261,3557.000000
-0.033509,-0.037734,0.372822,3606.000000
-0.029787,-0.042753,0.378137,3639.000000
-0.023925,-0.050624,0.384672,3668.000000
-0.023308,-0.051713,0.388898,3701.000000
-0.018993,-0.058021,0.396058,3734.000000
-0.016675,-0.059478,0.406428,3764.000000
-0.016578,-0.058940,0.411755,3795.000000
-0.013225,-0.062938,0.415687,3828.000000
-0.011910,-0.063938,0.421642,3859.000000
-0.011552,-0.063947,0.424296,3893.000000
-0.010209,-0.068104,0.435425,3924.000000
-0.020571,-0.035139,0.436798,3956.000000
-0.007839,-0.079552,0.437662,4003.000000
-0.006662,-0.079505,0.439604,4035.000000
-0.006686,-0.072985,0.440516,4068.000000
-0.003903,-0.077075,0.441129,4099.000000
-0.002700,-0.077784,0.441673,4134.000000
-0.001978,-0.078000,0.442074,4163.000000
-0.001475,-0.077813,0.442496,4196.000000
-0.001473,-0.076801,0.443416,4228.000000
0.000171,-0.077358,0.443998,4260.000000
0.001930,-0.077591,0.444362,4293.000000
0.003107,-0.077318,0.444611,4323.000000
0.005829,-0.077467,0.444819,4372.000000
0.008111,-0.076793,0.444916,4406.000000
0.010439,-0.074931,0.444901,4439.000000
0.014051,-0.074680,0.444685,4470.000000
0.016733,-0.073424,0.444176,4500.000000
0.020475,-0.071984,0.443303,4533.000000
0.024110,-0.070552,0.441707,4566.000000
0.029039,-0.069681,0.439798,4599.000000
0.032564,-0.068043,0.437976,4629.000000
0.036978,-0.066877,0.435576,4662.000000
0.041656,-0.065700,0.433334,4692.000000
0.045186,-0.064887,0.431927,4726.000000
0.048980,-0.062848,0.430519,4772.000000
0.053806,-0.061951,0.428771,4804.000000
0.057989,-0.061350,0.427230,4837.000000
0.062824,-0.059298,0.425700,4870.000000
0.066895,-0.059321,0.424429,4900.000000
0.070529,-0.059459,0.423331,4933.000000
0.074680,-0.058249,0.422324,4965.000000
0.077584,-0.058743,0.421422,4998.000000
0.081434,-0.059421,0.420487,5028.000000
0.083396,-0.060113,0.419640,5061.000000
0.086202,-0.061649,0.418808,5094.000000
0.088339,-0.061826,0.417910,5126.000000
0.089565,-0.061893,0.417001,5175.000000
0.090571,-0.063101,0.416144,5206.000000
0.090956,-0.063479,0.415326,5238.000000
0.091056,-0.063626,0.414564,5270.000000
0.090761,-0.063615,0.413797,5302.000000
0.089762,-0.062923,0.413071,5334.000000
0.089368,-0.061516,0.412355,5366.000000
0.088479,-0.060532,0.411621,5399.000000
0.086938,-0.058714,0.410907,5430.000000
0.085275,-0.054841,0.410021,5462.000000
0.083316,-0.052261,0.408907,5494.000000
0.081481,-0.046371,0.406797,5528.000000
0.078904,-0.042624,0.403916,5575.000000
0.076969,-0.038216,0.399764,5608.000000
0.075170,-0.034771,0.394926,5637.000000
0.073751,-0.030884,0.389192,5671.000000
0.072297,-0.027158,0.383273,5704.000000
0.070932,-0.020431,0.375447,5736.000000
0.069746,-0.016139,0.368085,5768.000000
0.069093,-0.012906,0.360205,5800.000000
0.068745,-0.009251,0.352396,5833.000000
0.068376,-0.005618,0.344946,5863.000000
0.067992,-0.003059,0.337218,5894.000000
0.067678,-0.000954,0.330705,5926.000000
0.067306,0.000595,0.324703,5977.000000
0.067291,0.002909,0.319376,6007.000000
0.066744,0.004149,0.313648,6038.000000
0.066739,0.004721,0.308924,6072.000000
0.066530,0.005340,0.305309,6102.000000
0.066351,0.005865,0.301830,6134.000000
0.066163,0.006404,0.299091,6169.000000
0.065986,0.006545,0.297036,6198.000000
0.065648,0.006867,0.295315,6230.000000
0.065128,0.007096,0.293903,6264.000000
0.064511,0.007071,0.292757,6294.000000
0.064027,0.006941,0.291850,6342.000000
0.063788,0.006925,0.291026,6377.000000
