<x>,<y>,<z>,<t>
0.005512,0.018510,0.437404,15.000000
0.005062,0.018535,0.438061,45.000000
0.004510,0.018804,0.438536,78.000000
0.004231,0.019111,0.438895,109.000000
0.003525,0.019141,0.439167,140.000000
0.003038,0.019938,0.439387,172.000000
0.002398,0.020453,0.439565,204.000000
0.001272,0.023224,0.439749,236.000000
-0.000164,0.026328,0.439943,268.000000
-0.002661,0.028565,0.440186,301.000000
-0.004671,0.035460,0.440624,349.000000
-0.009010,0.035711,0.441280,381.000000
-0.011127,0.036235,0.442347,413.000000
-0.015128,0.036180,0.443896,445.000000
-0.017912,0.036771,0.445635,477.000000
-0.022448,0.038312,0.447767,509.000000
-0.025822,0.038778,0.450223,541.000000
-0.029275,0.038963,0.452543,573.000000
-0.033910,0.037538,0.454590,605.000000
-0.037782,0.036872,0.456490,637.000000
-0.042066,0.036002,0.457950,668.000000
-0.046879,0.036055,0.459156,701.000000
-0.052392,0.036022,0.460067,749.000000
-0.056517,0.028484,0.460654,781.000000
-0.061099,0.022506,0.461043,813.000000
-0.064904,0.016993,0.461300,844.000000
-0.068857,0.016137,0.461472,876.000000
-0.071605,0.011823,0.461521,908.000000
-0.075643,0.010013,0.461483,941.000000
-0.077049,-0.002587,0.461050,973.000000
-0.078992,-0.004993,0.459768,1004.000000
-0.080879,-0.007236,0.457740,1037.000000
-0.082117,-0.011174,0.455168,1069.000000
-0.082785,-0.015764,0.452481,1102.000000
-0.083007,-0.024116,0.449459,1149.000000
-0.083071,-0.027489,0.446376,1181.000000
-0.082814,-0.033783,0.442912,1214.000000
-0.082208,-0.036662,0.439682,1245.000000
-0.080575,-0.044380,0.436917,1279.000000
-0.078286,-0.051664,0.433729,1311.000000
-0.074828,-0.054347,0.430726,1344.000000
-0.072374,-0.055703,0.427835,1375.000000
-0.069782,-0.062791,0.425164,1408.000000
-0.066418,-0.064168,0.422207,1440.000000
-0.061767,-0.069581,0.420062,1470.000000
-0.058298,-0.071944,0.418007,1503.000000
-0.055746,-0.075848,0.416254,1551.000000
-0.050699,-0.077194,0.414620,1583.000000
