<x>,<y>,<z>,<t>
0.051846,0.035952,0.199543,7.000000
0.051825,0.035693,0.199984,54.000000
0.051792,0.035421,0.200409,86.000000
0.051453,0.035477,0.200804,118.000000
0.050960,0.035543,0.201195,150.000000
0.049229,0.035522,0.201619,183.000000
0.047172,0.035305,0.202121,214.000000
0.043016,0.035312,0.202696,246.000000
0.038991,0.035354,0.203388,278.000000
0.033915,0.035173,0.204172,310.000000
0.028071,0.034666,0.205027,342.000000
0.021245,0.033236,0.205963,374.000000
0.014449,0.031667,0.206919,406.000000
0.007994,0.029141,0.207798,454.000000
0.002266,0.025311,0.208519,487.000000
-0.001820,0.017730,0.209173,518.000000
-0.004544,0.008308,0.209748,551.000000
-0.006877,0.000825,0.210203,583.000000
-0.008999,-0.004565,0.210542,614.000000
-0.009431,-0.018119,0.210825,647.000000
-0.009650,-0.023931,0.211034,680.000000
-0.009613,-0.030363,0.211186,711.000000
-0.008135,-0.036936,0.211280,742.000000
-0.005492,-0.041704,0.211289,773.000000
-0.000581,-0.045161,0.211109,805.000000
0.006542,-0.047607,0.209949,854.000000
0.014901,-0.051238,0.207927,886.000000
0.027718,-0.057783,0.205994,918.000000
0.036160,-0.061926,0.204451,952.000000
0.045642,-0.062384,0.203102,982.000000
0.052249,-0.064631,0.202185,1014.000000
0.059748,-0.063383,0.201447,1047.000000
0.067379,-0.063116,0.200954,1080.000000
0.072938,-0.060616,0.200622,1111.000000
0.079773,-0.056412,0.200394,1143.000000
0.084223,-0.049814,0.200291,1175.000000
0.087637,-0.042455,0.200272,1208.000000
0.090810,-0.036819,0.200385,1255.000000
0.092981,-0.028128,0.200813,1289.000000
0.094947,-0.019411,0.201870,1320.000000
0.095710,-0.011699,0.203395,1351.000000
0.095719,-0.003555,0.205377,1383.000000
0.095298,0.005552,0.208036,1415.000000
0.094568,0.010428,0.210917,1447.000000
0.092007,0.019614,0.213264,1480.000000
0.088464,0.024018,0.215610,1510.000000
0.084491,0.029950,0.218049,1542.000000
0.080932,0.032387,0.220410,1574.000000
0.076893,0.035158,0.222773,1622.000000
0.073375,0.036541,0.224852,1655.000000
0.069480,0.037473,0.226510,1686.000000
0.064847,0.039451,0.227988,1719.000000
0.061705,0.039384,0.229361,1750.000000
0.059513,0.039225,0.230406,1783.000000
0.057267,0.039154,0.231257,1815.000000
0.055899,0.039148,0.231973,1846.000000
0.055380,0.037965,0.232594,1879.000000
0.055218,0.037082,0.233153,1911.000000
0.055200,0.036286,0.233714,1942.000000
0.055246,0.036387,0.234394,1974.000000
0.055183,0.036087,0.236195,2022.000000
0.054926,0.036635,0.241220,2055.000000
0.054076,0.038456,0.251511,2086.000000
0.052952,0.038450,0.266291,2118.000000
0.052042,0.038450,0.276588,2150.000000
0.050257,0.036863,0.289147,2182.000000
0.049460,0.034820,0.301638,2214.000000
0.048684,0.031439,0.312131,2246.000000
0.047992,0.025593,0.320616,2277.000000
0.047755,0.017499,0.329348,2309.000000
0.047205,0.011543,0.336576,2341.000000
0.046257,0.009037,0.342535,2373.000000
0.045322,0.005069,0.347233,2421.000000
0.044393,-0.002590,0.350961,2454.000000
0.044437,-0.018409,0.353310,2486.000000
0.043639,-0.019462,0.354925,2517.000000
0.043592,-0.028536,0.355898,2549.000000
0.042513,-0.029428,0.356445,2581.000000
0.041225,-0.032787,0.356495,2614.000000
0.039364,-0.036672,0.354413,2645.000000
0.037664,-0.043095,0.346067,2678.000000
0.036045,-0.048468,0.332883,2711.000000
0.034024,-0.052537,0.319820,2742.000000
0.032102,-0.057551,0.306103,2774.000000
0.028822,-0.057610,0.288501,2823.000000
0.025909,-0.057614,0.274229,2855.000000
0.022721,-0.057324,0.258905,2887.000000
0.020239,-0.056670,0.245438,2920.000000
0.018545,-0.054855,0.233114,2951.000000
0.017460,-0.050821,0.222367,2984.000000
0.016494,-0.047272,0.213885,3016.000000
0.016047,-0.040731,0.207210,3048.000000
0.015693,-0.034888,0.201869,3080.000000
0.015694,-0.025886,0.197839,3112.000000
0.015961,-0.024213,0.195563,3145.000000
0.016116,-0.015378,0.194107,3177.000000
0.016336,-0.006450,0.193308,3224.000000
0.016531,0.004556,0.192842,3256.000000
0.016981,0.007518,0.192824,3287.000000
0.017860,0.014580,0.194212,3320.000000
0.019635,0.018509,0.199094,3351.000000
0.021347,0.024010,0.206890,3382.000000
0.023463,0.027532,0.215671,3415.000000
0.026090,0.029998,0.224865,3447.000000
0.029618,0.032465,0.232855,3481.000000
0.032916,0.034183,0.241577,3510.000000
0.035989,0.033419,0.250432,3542.000000
0.037729,0.033439,0.257527,3590.000000
