<x>,<y>,<z>,<t>
-0.001158,0.000840,0.197643,20.000000
-0.001145,0.000917,0.197654,53.000000
-0.001475,0.003109,0.197663,84.000000
-0.001501,0.003574,0.197671,116.000000
-0.001499,0.003176,0.197677,149.000000
-0.001573,0.002208,0.197683,181.000000
-0.001944,0.001675,0.197689,212.000000
-0.002662,0.001560,0.197695,244.000000
-0.004873,0.003812,0.197702,277.000000
-0.007220,0.004105,0.197716,308.000000
-0.009680,0.004145,0.197743,356.000000
-0.012436,0.003456,0.197793,388.000000
-0.015535,0.000834,0.197879,420.000000
-0.017138,-0.004723,0.198022,452.000000
-0.019025,-0.009192,0.198208,484.000000
-0.020120,-0.014246,0.198416,516.000000
-0.021913,-0.016815,0.198602,549.000000
-0.022324,-0.022489,0.198765,580.000000
-0.022395,-0.025884,0.198897,613.000000
-0.022252,-0.028864,0.198998,644.000000
-0.020835,-0.031620,0.199065,676.000000
-0.017808,-0.034096,0.199091,709.000000
-0.013487,-0.037873,0.199077,756.000000
-0.007680,-0.039101,0.198961,788.000000
-0.002420,-0.040806,0.198749,819.000000
0.003974,-0.041572,0.198343,852.000000
0.010925,-0.044385,0.197926,884.000000
0.017257,-0.044540,0.197497,916.000000
0.023383,-0.044375,0.197196,950.000000
0.027752,-0.044458,0.196989,984.000000
0.032791,-0.042431,0.196875,1015.000000
0.037146,-0.039155,0.196859,1045.000000
0.040315,-0.032219,0.196982,1080.000000
0.042743,-0.024280,0.197346,1124.000000
0.043638,-0.015484,0.197921,1156.000000
0.043674,-0.012541,0.198835,1188.000000
0.043032,-0.008788,0.200226,1220.000000
0.040779,-0.002439,0.201836,1252.000000
0.037623,0.002237,0.203464,1284.000000
0.031801,0.006156,0.205024,1316.000000
0.027979,0.007048,0.206597,1348.000000
0.023158,0.008130,0.208090,1380.000000
0.019001,0.010995,0.209405,1412.000000
0.015513,0.012201,0.210514,1443.000000
0.012180,0.012150,0.211491,1476.000000
0.009205,0.012202,0.212323,1524.000000
0.007246,0.012700,0.213026,1556.000000
0.005726,0.012771,0.213610,1588.000000
0.004941,0.012214,0.214068,1620.000000
0.004785,0.009065,0.214459,1652.000000
0.004903,0.010196,0.214762,1684.000000
0.005549,0.009839,0.215009,1716.000000
0.006641,0.009233,0.215243,1748.000000
0.008179,0.008713,0.215464,1780.000000
0.009814,0.008167,0.215714,1812.000000
0.011159,0.006032,0.216104,1844.000000
0.012375,0.004368,0.216848,1875.000000
0.015345,0.002540,0.218581,1923.000000
0.016619,0.001896,0.221988,1956.000000
0.019604,-0.001223,0.228058,1987.000000
0.022114,-0.005806,0.236570,2023.000000
0.025424,-0.011957,0.245607,2051.000000
0.028556,-0.016714,0.254619,2085.000000
0.031772,-0.020067,0.264222,2117.000000
0.036037,-0.025090,0.272818,2149.000000
0.039262,-0.028181,0.281122,2179.000000
0.043424,-0.031269,0.289360,2214.000000
0.048502,-0.033097,0.297151,2243.000000
0.053312,-0.034120,0.304093,2277.000000
0.059496,-0.039155,0.309170,2322.000000
0.066336,-0.040181,0.313445,2355.000000
0.073109,-0.040063,0.316290,2386.000000
0.080647,-0.040558,0.317966,2420.000000
0.088465,-0.039917,0.318964,2451.000000
0.096436,-0.038242,0.319524,2482.000000
0.103539,-0.033628,0.319805,2515.000000
0.110547,-0.030521,0.319679,2548.000000
0.115703,-0.027531,0.317678,2580.000000
0.120829,-0.021628,0.312500,2613.000000
0.125559,-0.016399,0.304937,2642.000000
0.128712,-0.009680,0.296237,2677.000000
0.131904,-0.004307,0.287830,2723.000000
0.133637,0.001117,0.277388,2758.000000
0.133608,0.008187,0.265977,2787.000000
0.133315,0.012676,0.257744,2820.000000
0.130938,0.017561,0.248395,2851.000000
0.124274,0.032332,0.239737,2882.000000
0.121803,0.031679,0.233424,2914.000000
0.118611,0.022051,0.228552,2947.000000
0.113948,0.029418,0.221973,2978.000000
0.108005,0.034563,0.216418,3013.000000
0.104426,0.027913,0.214130,3043.000000
0.097857,0.038905,0.206906,3091.000000
0.095099,0.034889,0.204108,3123.000000
0.088734,0.037842,0.199253,3156.000000
0.081338,0.040130,0.194586,3188.000000
0.075135,0.040552,0.191152,3220.000000
0.066955,0.041412,0.188495,3252.000000
0.060771,0.041405,0.186769,3284.000000
0.053168,0.041276,0.185676,3315.000000
0.047849,0.041049,0.185019,3348.000000
0.041983,0.040459,0.184618,3381.000000
0.037610,0.037937,0.184458,3412.000000
0.033498,0.034576,0.184663,3444.000000
0.029986,0.032065,0.186481,3492.000000
0.026861,0.028695,0.191011,3524.000000
0.024154,0.026607,0.196862,3556.000000
0.022180,0.024289,0.202648,3588.000000
0.020967,0.022536,0.209153,3619.000000
0.019937,0.020841,0.215304,3651.000000
0.019769,0.017372,0.221277,3684.000000
0.019768,0.014440,0.226790,3715.000000
0.019891,0.011569,0.232226,3747.000000
0.020557,0.008144,0.237877,3779.000000
0.021493,0.005569,0.242791,3811.000000
